chromosome	start	end	strand	gene_id	gene_symbol	numSnps	pvalue	Status
chr1	21046224	21059330	-	400745	SH2D5	222	3.53172482E-1	DAVIES_SUCCESS
chr1	21069170	21113799	-	50809	HP1BP3	214	3.61496364E-1	DAVIES_SUCCESS
chr1	21132784	21503381	-	8672	EIF4G3	521	7.20029521E-1	DAVIES_SUCCESS
chr1	21543739	21672034	-	1889	ECE1	531	4.4728873E-1	DAVIES_SUCCESS
chr1	21619782	21626362	+	100506801	LOC100506801	254	5.3756648E-1	DAVIES_SUCCESS
chr1	21766582	21811393	+	84224	NBPF3	423	3.6696759E-1	DAVIES_SUCCESS
chr1	21835857	21904905	+	249	ALPL	524	7.72143738E-1	DAVIES_SUCCESS
chr1	21922707	21995856	-	5909	RAP1GAP	483	8.76348847E-1	DAVIES_SUCCESS
chr1	22004791	22109688	-	84196	USP48	508	8.79850177E-1	DAVIES_SUCCESS
chr1	22138757	22151714	+	401944	LDLRAD2	257	9.68084748E-1	DAVIES_SUCCESS
chr1	22148736	22263750	-	3339	HSPG2	539	9.71184291E-1	DAVIES_SUCCESS
chr1	22303417	22333141	+	23436	CELA3B	422	4.14314478E-1	DAVIES_SUCCESS
chr1	22328148	22339035	+	10136	CELA3A	383	3.31179097E-1	DAVIES_SUCCESS
chr1	22351706	22357715	+	29092	LINC00339	308	1.38953917E-1	DAVIES_SUCCESS
chr1	22379119	22419436	+	998	CDC42	322	1.00941811E-1	DAVIES_SUCCESS
chr1	22443797	22470385	-	54361	WNT4	304	1.0892579E-1	DAVIES_SUCCESS
chr1	22778343	22857650	+	9923	ZBTB40	275	6.96039987E-1	DAVIES_SUCCESS
chr1	22890003	22930087	+	2046	EPHA8	328	5.8810168E-1	DAVIES_SUCCESS
chr1	22963117	22966175	+	712	C1QA	254	5.29944181E-1	DAVIES_SUCCESS
chr1	22970117	22974603	+	714	C1QC	243	5.09319622E-1	DAVIES_SUCCESS
chr1	22979681	22988029	+	713	C1QB	227	4.51352478E-1	DAVIES_SUCCESS
chr1	23037330	23241823	+	2048	EPHB2	517	1.46628797E-1	DAVIES_SUCCESS
chr1	23046009	23046091	+	100616391	MIR4684	144	3.46059323E-1	DAVIES_SUCCESS
chr1	23189651	23189719	-	100422914	MIR4253	177	1.12486321E-1	DAVIES_SUCCESS
chr1	23337326	23342343	-	729059	LOC729059	143	7.23976536E-1	DAVIES_SUCCESS
chr1	23345940	23410184	+	23028	KDM1A	202	7.60615932E-1	DAVIES_SUCCESS
chr1	23370797	23370865	+	100422866	MIR3115	112	6.77090226E-1	DAVIES_SUCCESS
chr1	23410515	23504301	-	7798	LUZP1	345	9.15795936E-1	DAVIES_SUCCESS
chr1	23518387	23521222	-	3352	HTR1D	253	9.408614E-1	DAVIES_SUCCESS
chr1	23636275	23670853	-	10236	HNRNPR	164	1.26910347E-1	DAVIES_SUCCESS
chr1	23685940	23696357	-	80818	ZNF436	142	1.18557892E-1	DAVIES_SUCCESS
chr1	23695463	23698330	+	148898	C1orf213	140	1.26021835E-1	DAVIES_SUCCESS
chr1	23707554	23751261	-	6920	TCEA3	196	2.6242214E-1	DAVIES_SUCCESS
chr1	23755055	23811057	-	55616	ASAP3	214	4.84288095E-1	DAVIES_SUCCESS
chr1	23832919	23857712	-	1870	E2F2	200	5.96437657E-2	DAVIES_SUCCESS
chr1	23884420	23886285	-	3399	ID3	151	1.80299811E-2	DAVIES_SUCCESS
chr1	23907984	23967056	+	259283	MDS2	263	8.86429958E-2	DAVIES_SUCCESS
chr1	24018268	24022915	+	6135	RPL11	154	3.85502317E-1	DAVIES_SUCCESS
chr1	24069855	24088549	+	6924	TCEB3	103	1.01753988E-1	DAVIES_SUCCESS
chr1	24086871	24104787	-	100506963	LOC100506963	98	4.34538881E-2	DAVIES_SUCCESS
chr1	24104875	24114722	+	57095	PITHD1	79	2.54378944E-2	DAVIES_SUCCESS
chr1	24117645	24122029	+	11313	LYPLA2	82	2.17229746E-2	DAVIES_SUCCESS
chr1	24122088	24127294	-	2582	GALE	81	2.10458349E-2	DAVIES_SUCCESS
chr1	24128366	24165110	-	3155	HMGCL	240	2.39749053E-2	DAVIES_SUCCESS
chr1	24171571	24194859	-	2517	FUCA1	304	5.27581329E-2	DAVIES_SUCCESS
chr1	24200459	24239817	-	1269	CNR2	284	6.69873915E-2	DAVIES_SUCCESS
chr1	24255559	24255637	+	100616492	MIR378F	150	7.7689237E-1	DAVIES_SUCCESS
chr1	24286300	24289949	+	55629	PNRC2	8	5.26714084E-1	DAVIES_SUCCESS
chr1	24292936	24306953	-	10772	SRSF10	7	6.57759244E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	24382530	24438665	-	127294	MYOM3	358	4.92891761E-1	DAVIES_SUCCESS
chr1	24446260	24469775	-	58985	IL22RA1	307	3.48173426E-1	DAVIES_SUCCESS
chr1	24480646	24513765	-	163702	IFNLR1	316	6.05114543E-1	DAVIES_SUCCESS
chr1	24526729	24538180	+	284632	LOC284632	265	8.80276576E-1	DAVIES_SUCCESS
chr1	24645811	24690970	+	57822	GRHL3	334	9.10001471E-1	DAVIES_SUCCESS
chr1	24683488	24741587	-	90529	STPG1	354	7.48072405E-1	DAVIES_SUCCESS
chr1	24742244	24799473	+	57185	NIPAL3	339	8.30189727E-1	DAVIES_SUCCESS
chr1	24822822	24828850	-	100750325	RCAN3AS	191	4.77979817E-1	DAVIES_SUCCESS
chr1	24828840	24863510	+	11123	RCAN3	347	1.87458812E-1	DAVIES_SUCCESS
chr1	24882566	24935818	+	400746	NCMAP	355	1.13800264E-1	DAVIES_SUCCESS
chr1	24969593	24999772	+	10250	SRRM1	160	1.92764473E-1	DAVIES_SUCCESS
chr1	25071759	25170815	+	25932	CLIC4	287	1.20984109E-1	DAVIES_SUCCESS
chr1	25226001	25291612	-	864	RUNX3	399	3.74707886E-1	DAVIES_SUCCESS
chr1	25548766	25559013	-	25949	SYF2	55	9.82132911E-1	DAVIES_SUCCESS
chr1	25568739	25664656	-	57035	C1orf63	74	9.33169188E-1	DAVIES_SUCCESS
chr1	25598980	25656936	+	6007	RHD	57	9.18947902E-1	DAVIES_SUCCESS
chr1	25664788	25688852	+	23585	TMEM50A	64	9.08539561E-1	DAVIES_SUCCESS
chr1	25688739	25756683	-	6006	RHCE	143	9.42859908E-1	DAVIES_SUCCESS
chr1	25757387	25826698	+	55219	TMEM57	177	9.48516804E-1	DAVIES_SUCCESS
chr1	25870075	25895377	+	26119	LDLRAP1	107	3.87850771E-1	DAVIES_SUCCESS
chr1	25943958	26111258	+	57134	MAN1C1	334	5.95541481E-1	DAVIES_SUCCESS
chr1	26126666	26144713	+	57190	SEPN1	231	8.75241417E-1	DAVIES_SUCCESS
chr1	26146396	26159433	+	56181	MTFR1L	201	8.79587249E-1	DAVIES_SUCCESS
chr1	26146444	26150097	-	646471	LOC646471	190	8.71447972E-1	DAVIES_SUCCESS
chr1	26160496	26185848	-	79000	AUNIP	206	7.99268778E-1	DAVIES_SUCCESS
chr1	26187974	26197744	-	164091	PAQR7	161	7.14690837E-1	DAVIES_SUCCESS
chr1	26210676	26233368	-	3925	STMN1	184	9.10281347E-1	DAVIES_SUCCESS
chr1	26232852	26232945	-	100500808	MIR3917	129	9.17575086E-1	DAVIES_SUCCESS
chr1	26286257	26324648	-	5051	PAFAH2	226	9.70816794E-1	DAVIES_SUCCESS
chr1	26348270	26362954	+	2134	EXTL1	206	9.75886553E-1	DAVIES_SUCCESS
chr1	26364513	26372604	-	7780	SLC30A2	176	9.85135594E-1	DAVIES_SUCCESS
chr1	26377795	26394125	-	84676	TRIM63	208	9.90132426E-1	DAVIES_SUCCESS
chr1	26437655	26452039	+	149420	PDIK1L	220	8.85689564E-1	DAVIES_SUCCESS
chr1	26485510	26489119	+	79927	FAM110D	228	6.4349109E-1	DAVIES_SUCCESS
chr1	26496387	26497364	+	51042	ZNF593	245	6.02235464E-1	DAVIES_SUCCESS
chr1	26503980	26516375	+	10256	CNKSR1	297	4.90823211E-1	DAVIES_SUCCESS
chr1	26517118	26529033	+	378807	CATSPER4	318	3.18510225E-1	DAVIES_SUCCESS
chr1	26560692	26605299	+	64793	CEP85	454	1.20837039E-1	DAVIES_SUCCESS
chr1	26606212	26608013	+	83442	SH3BGRL3	312	7.34934395E-2	DAVIES_SUCCESS
chr1	26608772	26644756	-	91544	UBXN11	413	8.7413829E-2	DAVIES_SUCCESS
chr1	26644410	26647014	+	1043	CD52	317	1.04807418E-1	DAVIES_SUCCESS
chr1	26648349	26680621	-	55057	AIM1L	397	1.18963802E-1	DAVIES_SUCCESS
chr1	26688124	26699266	-	257101	ZNF683	313	2.42881354E-1	DAVIES_SUCCESS
chr1	26737268	26756219	+	79727	LIN28A	230	2.3828361E-1	DAVIES_SUCCESS
chr1	26758772	26797795	+	79947	DHDDS	237	1.11202626E-1	DAVIES_SUCCESS
chr1	26798901	26803133	+	3151	HMGN2	149	5.06005931E-2	DAVIES_SUCCESS
chr1	26856248	26901520	+	6195	RPS6KA1	190	7.53940169E-2	DAVIES_SUCCESS
chr1	26881032	26881084	+	100302190	MIR1976	146	1.05555993E-1	DAVIES_SUCCESS
chr1	27022521	27108601	+	8289	ARID1A	186	7.41585142E-4	DAVIES_SUCCESS
chr1	27114453	27124894	+	55650	PIGV	107	1.02358671E-3	DAVIES_SUCCESS
chr1	27153200	27182211	+	84243	ZDHHC18	137	6.60165485E-3	DAVIES_SUCCESS
chr1	27189632	27190947	+	2810	SFN	129	9.15324127E-3	DAVIES_SUCCESS
chr1	27205872	27216869	-	54707	GPN2	137	5.48529681E-3	DAVIES_SUCCESS
chr1	27216978	27226962	-	63906	GPATCH3	136	3.87832687E-3	DAVIES_SUCCESS
chr1	27237974	27240567	-	8431	NR0B2	118	2.02881933E-3	DAVIES_SUCCESS
chr1	27248212	27273362	+	10726	NUDC	126	1.47640782E-3	DAVIES_SUCCESS
chr1	27276046	27286901	-	126695	C1orf172	93	8.73471773E-4	DAVIES_SUCCESS
chr1	27320194	27327377	+	388610	TRNP1	64	1.84926448E-3	DAVIES_SUCCESS
chr1	27331510	27339333	-	115572	FAM46B	68	8.85321279E-3	DAVIES_SUCCESS
chr1	27425299	27481621	-	6548	SLC9A1	225	5.96108532E-1	DAVIES_SUCCESS
chr1	27561006	27635124	+	23038	WDTC1	132	1.11699046E-1	DAVIES_SUCCESS
chr1	27648635	27662891	+	84065	TMEM222	82	7.39898081E-2	DAVIES_SUCCESS
chr1	27650364	27653016	+	644961	LOC644961	70	1.47867592E-1	DAVIES_SUCCESS
chr1	27668482	27680423	+	84958	SYTL1	84	2.7634727E-2	DAVIES_SUCCESS
chr1	27681669	27693337	-	9064	MAP3K6	88	1.96867505E-2	DAVIES_SUCCESS
chr1	27695600	27701315	-	8547	FCN3	91	1.43892537E-2	DAVIES_SUCCESS
chr1	27705595	27709805	-	388611	CD164L2	94	1.20867678E-2	DAVIES_SUCCESS
chr1	27719147	27722317	+	2827	GPR3	89	1.22215381E-2	DAVIES_SUCCESS
chr1	27730733	27816678	-	10163	WASF2	195	6.63113504E-3	DAVIES_SUCCESS
chr1	27860755	27930361	-	27245	AHDC1	98	2.8369074E-3	DAVIES_SUCCESS
chr1	27938800	27961727	-	2268	FGR	37	1.23016193E-2	DAVIES_SUCCESS
chr1	27992571	27998724	-	2537	IFI6	36	3.0090244E-1	DAVIES_SUCCESS
chr1	28052489	28089423	+	199870	FAM76A	20	4.44801842E-1	DAVIES_SUCCESS
chr1	28099693	28150963	+	23673	STX12	30	2.09290529E-1	DAVIES_SUCCESS
chr1	28157251	28178183	+	5511	PPP1R8	90	2.24416238E-1	DAVIES_SUCCESS
chr1	28160911	28161077	+	677774	SCARNA1	51	2.07512641E-1	DAVIES_SUCCESS
chr1	28199054	28213193	+	9473	THEMIS2	212	4.68081246E-1	DAVIES_SUCCESS
chr1	28218048	28241236	-	6118	RPA2	265	5.6159531E-1	DAVIES_SUCCESS
chr1	28261503	28285663	+	27293	SMPDL3B	261	6.92788794E-1	DAVIES_SUCCESS
chr1	28286503	28294604	+	55113	XKR8	218	8.60389236E-1	DAVIES_SUCCESS
chr1	28296854	28415148	-	2140	EYA3	360	8.62178418E-1	DAVIES_SUCCESS
chr1	28473676	28520447	-	5724	PTAFR	232	4.54782146E-1	DAVIES_SUCCESS
chr1	28526789	28559542	-	22826	DNAJC8	224	3.07080018E-1	DAVIES_SUCCESS
chr1	28562601	28564616	+	93974	ATPIF1	217	3.08374761E-1	DAVIES_SUCCESS
chr1	28585962	28609002	+	83667	SESN2	231	2.71164151E-1	DAVIES_SUCCESS
chr1	28655512	28662478	+	54797	MED18	210	5.54721985E-2	DAVIES_SUCCESS
chr1	28696092	28826881	+	65979	PHACTR4	367	4.87272784E-2	DAVIES_SUCCESS
chr1	28832454	28865708	+	1104	RCC1	120	9.0137049E-2	DAVIES_SUCCESS
chr1	28879528	28905057	+	54952	TRNAU1AP	125	1.33215987E-1	DAVIES_SUCCESS
chr1	28905049	28908383	-	85028	SNHG12	97	1.73468747E-1	DAVIES_SUCCESS
chr1	28905254	28905334	-	692212	SNORD99	96	1.71895468E-1	DAVIES_SUCCESS
chr1	28906275	28906405	-	677838	SNORA61	95	1.73471301E-1	DAVIES_SUCCESS
chr1	28906892	28907024	-	677825	SNORA44	95	1.73471301E-1	DAVIES_SUCCESS
chr1	28907431	28907565	-	692073	SNORA16A	96	1.75057937E-1	DAVIES_SUCCESS
chr1	28918711	28921088	+	115273	RAB42	94	1.93787169E-1	DAVIES_SUCCESS
chr1	28929608	28969604	-	6883	TAF12	136	3.02124581E-1	DAVIES_SUCCESS
chr1	28975111	28975246	+	26824	RNU11	94	5.24095261E-1	DAVIES_SUCCESS
chr1	28995239	29042115	+	10691	GMEB1	152	6.53656093E-1	DAVIES_SUCCESS
chr1	29063132	29096287	+	51441	YTHDF2	160	6.47480975E-1	DAVIES_SUCCESS
chr1	29138653	29190208	+	4985	OPRD1	332	6.33887777E-1	DAVIES_SUCCESS
chr1	29213602	29446558	+	2035	EPB41	590	7.64250978E-1	DAVIES_SUCCESS
chr1	29445936	29450421	-	399474	TMEM200B	153	7.59286813E-1	DAVIES_SUCCESS
chr1	29474249	29508637	-	6429	SRSF4	235	8.22832791E-1	DAVIES_SUCCESS
chr1	29519384	29557454	-	51102	MECR	222	8.42910014E-1	DAVIES_SUCCESS
chr1	29563027	29653325	+	10076	PTPRU	343	6.26579385E-1	DAVIES_SUCCESS
chr1	31184123	31196432	-	4146	MATN1	307	1.24730711E-1	DAVIES_SUCCESS
chr1	31191618	31199593	+	100129196	MATN1-AS1	314	1.32461932E-1	DAVIES_SUCCESS
chr1	31205314	31230683	-	7805	LAPTM5	339	8.83210237E-2	DAVIES_SUCCESS
chr1	31212002	31212079	-	100616164	MIR4420	274	8.39028122E-2	DAVIES_SUCCESS
chr1	31342312	31381480	-	9672	SDC3	295	4.03634442E-1	DAVIES_SUCCESS
chr1	31404352	31538763	-	9698	PUM1	427	9.50409373E-1	DAVIES_SUCCESS
chr1	31408535	31422052	-	692234	SNORD103A	156	9.24267743E-1	DAVIES_SUCCESS
chr1	31441009	31441084	-	692200	SNORD85	126	9.07295712E-1	DAVIES_SUCCESS
chr1	31652591	31712734	-	79570	NKAIN1	374	8.85829639E-1	DAVIES_SUCCESS
chr1	31732414	31769644	-	9410	SNRNP40	322	9.81591522E-1	DAVIES_SUCCESS
chr1	31769841	31837780	+	51538	ZCCHC17	348	9.43838587E-1	DAVIES_SUCCESS
chr1	31838099	31845923	-	2170	FABP3	225	9.34739094E-1	DAVIES_SUCCESS
chr1	31882411	31907527	+	347735	SERINC2	322	9.65844736E-1	DAVIES_SUCCESS
chr1	31971838	31974167	+	149086	LOC149086	269	1.82722039E-1	DAVIES_SUCCESS
chr1	31984035	31989846	+	284551	LOC284551	271	1.5423911E-1	DAVIES_SUCCESS
chr1	32042085	32053287	+	64129	TINAGL1	206	2.32318079E-1	DAVIES_SUCCESS
chr1	32083300	32098119	+	3061	HCRTR1	177	3.67615375E-1	DAVIES_SUCCESS
chr1	32095462	32110838	-	553115	PEF1	166	4.37996804E-1	DAVIES_SUCCESS
chr1	32117847	32169768	-	1307	COL16A1	197	6.13935458E-1	DAVIES_SUCCESS
chr1	32192717	32229648	-	576	BAI2	119	8.74152208E-1	DAVIES_SUCCESS
chr1	32224260	32224336	-	100423028	MIR4254	73	9.30268337E-1	DAVIES_SUCCESS
chr1	32256024	32281580	-	90853	SPOCD1	151	7.49328231E-1	DAVIES_SUCCESS
chr1	32372021	32403988	-	8073	PTP4A2	120	4.42493014E-1	DAVIES_SUCCESS
chr1	32479294	32526460	+	10657	KHDRBS1	64	5.58995582E-1	DAVIES_SUCCESS
chr1	32538502	32568467	+	55116	TMEM39B	71	4.93531042E-1	DAVIES_SUCCESS
chr1	32573643	32642168	+	23633	KPNA6	121	4.51599034E-1	DAVIES_SUCCESS
chr1	32645344	32663886	+	200081	TXLNA	87	4.26747924E-1	DAVIES_SUCCESS
chr1	32666201	32670991	+	79140	CCDC28B	76	4.10496636E-1	DAVIES_SUCCESS
chr1	32671235	32674288	+	55721	IQCC	77	4.16008438E-1	DAVIES_SUCCESS
chr1	32674694	32681797	+	149069	DCDC2B	74	4.16526042E-1	DAVIES_SUCCESS
chr1	32680077	32687926	-	56063	TMEM234	70	4.01627776E-1	DAVIES_SUCCESS
chr1	32687184	32697205	+	8668	EIF3I	68	3.91334404E-1	DAVIES_SUCCESS
chr1	32697260	32707311	-	339483	MTMR9LP	67	3.7969856E-1	DAVIES_SUCCESS
chr1	32712817	32714461	+	84734	FAM167B	55	3.70213008E-1	DAVIES_SUCCESS
chr1	32716839	32751766	+	3932	LCK	54	3.53925397E-1	DAVIES_SUCCESS
chr1	32757707	32799224	+	3065	HDAC1	18	1.41911611E-1	DAVIES_SUCCESS
chr1	32799429	32801840	-	65108	MARCKSL1	9	1.60886984E-1	DAVIES_SUCCESS
chr1	32826870	32827844	-	100128071	FAM229A	10	4.68945701E-1	DAVIES_SUCCESS
chr1	32827861	32829924	+	81629	TSSK3	11	5.13699157E-1	DAVIES_SUCCESS
chr1	32830704	32860062	-	55108	BSDC1	46	8.16195298E-1	DAVIES_SUCCESS
chr1	32930657	33071542	+	653121	ZBTB8A	280	8.84979061E-1	DAVIES_SUCCESS
chr1	33065772	33116185	-	339487	ZBTB8OS	120	5.57866296E-1	DAVIES_SUCCESS
chr1	33116748	33151812	+	5928	RBBP4	67	1.04056828E-1	DAVIES_SUCCESS
chr1	33145506	33168361	-	81493	SYNC	75	9.96361889E-2	DAVIES_SUCCESS
chr1	33207511	33240571	+	57648	KIAA1522	156	2.96944151E-1	DAVIES_SUCCESS
chr1	33240839	33283633	-	8565	YARS	179	3.13547512E-1	DAVIES_SUCCESS
chr1	33283042	33324480	+	64766	S100PBP	162	3.31194176E-1	DAVIES_SUCCESS
chr1	33327868	33338082	-	252995	FNDC5	110	2.66830865E-1	DAVIES_SUCCESS
chr1	33352097	33360247	+	3208	HPCA	120	2.09558612E-1	DAVIES_SUCCESS
chr1	33360195	33366953	-	113452	TMEM54	120	2.1897341E-1	DAVIES_SUCCESS
chr1	33402049	33430286	-	127544	RNF19B	155	3.13443189E-1	DAVIES_SUCCESS
chr1	33473540	33502512	-	204	AK2	141	7.13472876E-1	DAVIES_SUCCESS
chr1	33546713	33586131	+	113451	ADC	140	5.86145347E-1	DAVIES_SUCCESS
chr1	33611002	33647671	-	55223	TRIM62	170	6.26001564E-1	DAVIES_SUCCESS
chr1	33722173	33766320	+	149076	ZNF362	210	9.69069548E-1	DAVIES_SUCCESS
chr1	33772366	33786699	-	127550	A3GALT2	189	8.77491681E-1	DAVIES_SUCCESS
chr1	33789223	33896615	-	1912	PHC2	455	3.82397222E-1	DAVIES_SUCCESS
chr1	33797993	33798093	-	100500853	MIR3605	196	7.46592828E-1	DAVIES_SUCCESS
chr1	33938231	33961995	+	7579	ZSCAN20	289	6.22057675E-1	DAVIES_SUCCESS
chr1	33979608	34631443	-	114784	CSMD2	1516	8.31650836E-1	DAVIES_SUCCESS
chr1	34326075	34330392	+	127540	HMGB4	266	6.88354972E-1	DAVIES_SUCCESS
chr1	34334556	34351059	+	402779	LOC402779	269	7.35362381E-1	DAVIES_SUCCESS
chr1	34632623	34684731	+	84970	C1orf94	359	5.82167893E-1	DAVIES_SUCCESS
chr1	35220647	35224113	+	2709	GJB5	296	1.43865141E-1	DAVIES_SUCCESS
chr1	35225341	35229325	+	127534	GJB4	291	9.51711997E-2	DAVIES_SUCCESS
chr1	35246789	35251967	+	2707	GJB3	310	6.82889207E-2	DAVIES_SUCCESS
chr1	35258170	35261348	+	2701	GJA4	326	6.70601423E-2	DAVIES_SUCCESS
chr1	35315962	35325417	-	113444	SMIM12	271	2.23084125E-1	DAVIES_SUCCESS
chr1	35331036	35370984	-	58512	DLGAP3	241	2.9197802E-1	DAVIES_SUCCESS
chr1	35441299	35450948	-	653160	LOC653160	15	8.60384498E-1	DAVIES_SUCCESS
chr1	35447126	35450948	-	100506144	ZMYM6NB	14	8.58909342E-1	DAVIES_SUCCESS
chr1	35449367	35497569	-	9204	ZMYM6	20	9.29102706E-1	DAVIES_SUCCESS
chr1	35544971	35581455	+	79830	ZMYM1	80	9.82568056E-1	DAVIES_SUCCESS
chr1	35649200	35658743	-	6421	SFPQ	87	2.31475615E-1	DAVIES_SUCCESS
chr1	35734567	35887545	+	9202	ZMYM4	58	8.60004884E-2	DAVIES_SUCCESS
chr1	35899090	36023551	-	79932	KIAA0319L	49	6.97432298E-1	DAVIES_SUCCESS
chr1	36023392	36032380	+	23154	NCDN	23	9.46722715E-1	DAVIES_SUCCESS
chr1	36035412	36107445	-	5690	PSMB2	44	9.76133081E-1	DAVIES_SUCCESS
chr1	36038970	36060927	+	339488	TFAP2E	28	9.61593016E-1	DAVIES_SUCCESS
chr1	36179476	36184790	-	127703	C1orf216	69	8.7238116E-1	DAVIES_SUCCESS
chr1	36197712	36235551	-	63967	CLSPN	106	9.18837968E-1	DAVIES_SUCCESS
chr1	36273827	36323490	+	192670	AGO4	102	8.79162455E-1	DAVIES_SUCCESS
chr1	36335408	36389899	+	26523	AGO1	89	8.45352182E-1	DAVIES_SUCCESS
chr1	36396318	36522063	+	192669	AGO3	129	7.47712013E-1	DAVIES_SUCCESS
chr1	36549675	36553876	+	27285	TEKT2	92	7.51092987E-1	DAVIES_SUCCESS
chr1	36554452	36559533	+	54936	ADPRHL2	94	7.61803589E-1	DAVIES_SUCCESS
chr1	36560843	36565850	-	1296	COL8A2	102	7.64146083E-1	DAVIES_SUCCESS
chr1	36602169	36621654	-	27095	TRAPPC3	117	2.07816075E-1	DAVIES_SUCCESS
chr1	36621802	36646441	+	55700	MAP7D1	117	2.14228099E-1	DAVIES_SUCCESS
chr1	36690016	36770957	+	9967	THRAP3	148	5.1974676E-1	DAVIES_SUCCESS
chr1	36771993	36790484	+	79729	SH3D21	111	9.92200617E-1	DAVIES_SUCCESS
chr1	36787631	36789755	-	55194	EVA1B	97	9.91982261E-1	DAVIES_SUCCESS
chr1	36805224	36851485	-	83931	STK40	307	8.81121799E-2	DAVIES_SUCCESS
chr1	36859030	36863493	-	84967	LSM10	295	7.84391612E-2	DAVIES_SUCCESS
chr1	36883506	36916086	-	127700	OSCP1	377	9.63657521E-2	DAVIES_SUCCESS
chr1	36921361	36930040	-	64960	MRPS15	297	1.57819897E-1	DAVIES_SUCCESS
chr1	36931643	36948915	-	1441	CSF3R	275	3.02619865E-1	DAVIES_SUCCESS
chr1	37261127	37499844	-	2899	GRIK3	530	3.89883716E-1	DAVIES_SUCCESS
chr1	37627163	37627235	+	100422898	MIR4255	249	6.03948069E-1	DAVIES_SUCCESS
chr1	37920479	37940044	-	728431	LOC728431	326	8.96660517E-1	DAVIES_SUCCESS
chr1	37940118	37949978	+	80149	ZC3H12A	257	9.23514987E-1	DAVIES_SUCCESS
chr1	37955560	37980420	-	64769	MEAF6	272	9.30596749E-1	DAVIES_SUCCESS
chr1	37966535	37966595	-	100847010	MIR5581	216	9.14303621E-1	DAVIES_SUCCESS
chr1	38000049	38019945	-	79753	SNIP1	246	8.75738766E-1	DAVIES_SUCCESS
chr1	38022519	38032458	+	7802	DNALI1	202	8.50764399E-1	DAVIES_SUCCESS
chr1	38032412	38061586	-	29889	GNL2	223	8.58106266E-1	DAVIES_SUCCESS
chr1	38076950	38100595	-	284654	RSPO1	204	8.5252751E-1	DAVIES_SUCCESS
chr1	38147241	38157888	-	54955	C1orf109	273	7.91168233E-1	DAVIES_SUCCESS
chr1	38158072	38175391	+	55143	CDCA8	326	6.00635335E-1	DAVIES_SUCCESS
chr1	38179552	38230824	-	284656	EPHA10	376	5.83954943E-1	DAVIES_SUCCESS
chr1	38259773	38267278	+	149175	MANEAL	196	3.59927645E-1	DAVIES_SUCCESS
chr1	38268613	38273865	-	79693	YRDC	171	4.17496121E-1	DAVIES_SUCCESS
chr1	38273472	38275126	+	127687	C1orf122	146	4.08252919E-1	DAVIES_SUCCESS
chr1	38275238	38325292	-	4520	MTF1	217	5.37308984E-1	DAVIES_SUCCESS
chr1	38326368	38412729	-	3633	INPP5B	296	6.15422098E-1	DAVIES_SUCCESS
chr1	38422651	38455761	-	10946	SF3A3	208	6.7136692E-1	DAVIES_SUCCESS
chr1	38462441	38471187	-	2275	FHL3	146	5.8716956E-1	DAVIES_SUCCESS
chr1	38478383	38490497	+	51118	UTP11L	145	6.13880027E-1	DAVIES_SUCCESS
chr1	38509522	38512450	-	5453	POU3F1	112	5.66042931E-1	DAVIES_SUCCESS
chr1	38554902	38555001	+	100500801	MIR3659	124	2.04665118E-1	DAVIES_SUCCESS
chr1	38674705	38680439	-	339442	LOC339442	204	4.58939199E-1	DAVIES_SUCCESS
chr1	39303868	39340166	-	64121	RRAGC	289	9.13304861E-1	DAVIES_SUCCESS
chr1	39328161	39347298	-	100527950	GJA9-MYCBP	274	8.66348681E-1	DAVIES_SUCCESS
chr1	39351478	39407456	-	54933	RHBDL2	353	9.11285804E-1	DAVIES_SUCCESS
chr1	39456915	39471737	+	79647	AKIRIN1	322	9.31865458E-1	DAVIES_SUCCESS
chr1	39491966	39500308	+	4725	NDUFS5	307	9.01249362E-1	DAVIES_SUCCESS
chr1	39547088	39952810	+	23499	MACF1	598	7.72317131E-1	DAVIES_SUCCESS
chr1	39875175	39882154	+	643314	KIAA0754	85	6.01471502E-1	DAVIES_SUCCESS
chr1	39957317	39995541	+	353500	BMP8A	200	4.80147194E-1	DAVIES_SUCCESS
chr1	39987951	40025370	-	728448	PPIEL	231	4.74357683E-1	DAVIES_SUCCESS
chr1	40026484	40042521	-	8761	PABPC4	220	4.69775456E-1	DAVIES_SUCCESS
chr1	40033045	40033182	-	677834	SNORA55	200	4.69904813E-1	DAVIES_SUCCESS
chr1	40089102	40105348	-	26508	HEYL	291	3.12848237E-1	DAVIES_SUCCESS
chr1	40124792	40137710	-	84618	NT5C1A	313	4.02463063E-1	DAVIES_SUCCESS
chr1	40144644	40157089	-	51440	HPCAL4	309	4.08737187E-1	DAVIES_SUCCESS
chr1	40204516	40229586	+	10450	PPIE	303	6.05547318E-1	DAVIES_SUCCESS
chr1	40223902	40254533	-	656	BMP8B	309	2.95264289E-1	DAVIES_SUCCESS
chr1	40235196	40237020	-	64064	OXCT2	228	4.19063059E-1	DAVIES_SUCCESS
chr1	40306705	40349177	-	54802	TRIT1	256	5.94598116E-2	DAVIES_SUCCESS
chr1	40361095	40367687	-	4610	MYCL1	168	1.03542193E-1	DAVIES_SUCCESS
chr1	40420783	40435628	+	84879	MFSD2A	204	2.90929165E-1	DAVIES_SUCCESS
chr1	40506254	40538321	+	10487	CAP1	372	4.86117035E-1	DAVIES_SUCCESS
