Chromosome	Gene	-log10(pvalue)	Gene_start	Number_of_SNP
chr1	GUCA2A	2.308802652502409	42628361	36
chr1	FOXJ3	2.6269224078251026	42642209	629
chr1	RIMKLA	2.2498172552234603	42846465	331
chr1	ZMYND12	1.9774314234107044	42895999	138
chr1	PPCS	1.8560675901303185	42921787	23
chr1	CCDC30	2.0707517600072816	42929000	911
chr1	PPIH	1.5490368950927556	43124095	60
chr1	YBX1	1.849916239779071	43148097	142
chr1	CLDN19	1.9168199958700232	43198763	83
chr1	LEPRE1	1.4219949331235595	43212005	102
chr1	C1orf50	2.5275668328633043	43232939	130
chr1	CCDC23	1.8486883865091925	43272722	80
chr1	ERMAP	1.8420599440352325	43282794	98
chr1	ZNF691	1.466271144502485	43312279	166
chr1	SLC2A1	2.1880190381563565	43391051	748
chr1	FAM183A	1.9969015308392697	43610823	609
chr1	EBNA1BP2	1.1212117351535067	43629845	144
chr1	WDR65	2.68717972044961	43637819	461
chr1	TMEM125	2.5807582038758166	43735664	31
chr1	C1orf210	0.764562461451498	43747553	53
chr1	TIE1	1.969448850496519	43766663	103
chr1	MPL	1.9144311627835189	43803477	55
chr1	CDC20	1.8141859650322596	43824625	17
chr1	ELOVL1	1.8606467911213196	43829067	26
chr1	MED8	1.9165152969783286	43849587	45
chr1	SZT2	2.47611572506976	43855552	168
chr1	HYI	1.868615545744048	43916823	122
chr1	PTPRF	3.7241084379273195	43990857	591
chr1	KDM4A	2.114100769152734	44115828	243
chr1	ST3GAL3	2.549769372690106	44171494	887
chr1	ARTN	1.9275258422336479	44398991	38
chr1	IPO13	1.2774195450401566	44412610	62
chr1	DPH2	2.1936761897905424	44435671	9
chr1	ATP6V0B	1.5616839546492738	44440158	18
chr1	B4GALT2	1.4279873847579065	44444614	45
chr1	CCDC24	0.2798646868565902	44457030	2
chr1	SLC6A9	2.155627216589465	44457171	362
chr1	KLF17	2.088054449011844	44584521	539
chr1	DMAP1	1.698061109132075	44679126	133
chr1	ERI3	1.720602292482328	44686741	479
chr1	RNF220	2.4338041771188843	44870865	1095
chr1	TMEM53	2.717420933570055	45100909	189
chr1	C1orf228	3.374979921442118	45140363	303
chr1	KIF2C	2.9646182970412536	45205489	178
chr1	RPS8	2.892315280344158	45240922	46
chr1	BEST4	2.7475741948908086	45249256	41
chr1	PLK3	2.1786646802484877	45265896	55
chr1	TCTEX1D4	1.3860176627411471	45271584	10
chr1	BTBD19	2.1072077460658134	45274153	48
chr1	PTCH2	2.702046997991883	45285515	157
chr1	EIF2B3	2.842072019678768	45316449	722
chr1	HECTD3	2.244856441105334	45468211	89
chr1	UROD	2.0602726354146297	45477818	19
chr1	ZSWIM5	3.313148424096077	45482070	1032
chr1	HPDL	2.201812895322537	45792544	28
chr1	MUTYH	2.836844590647497	45794834	34
chr1	TOE1	3.2961010348184483	45805341	13
chr1	TESK2	2.6075105730313903	45809554	488
chr1	CCDC163P	1.8058715607193687	45959537	28
chr1	MMACHC	1.209211149477075	45965724	40
chr1	PRDX1	1.2276746252648514	45976707	120
chr1	AKR1A1	2.5976646647818247	46016214	197
chr1	NASP	1.9712986411105926	46049517	198
chr1	CCDC17	1.680477550934546	46085715	43
chr1	GPBP1L1	2.739063271960704	46092975	289
chr1	TMEM69	1.7452537925360503	46152885	28
chr1	IPP	2.709239943578631	46159995	339
chr1	MAST2	2.688576752262722	46252658	1147
chr1	PIK3R3	2.723703672865109	46505811	537
chr1	TSPAN1	2.6264149942643025	46640744	36
chr1	POMGNT1	1.8382338274766463	46654353	43
chr1	LURAP1	4.474917598948618	46669005	86
chr1	RAD54L	2.553941503989701	46713359	57
chr1	LRRC41	2.5833445172481246	46726867	95
chr1	UQCRH	3.2724863955603642	46769302	88
chr1	NSUN4	3.756718814475802	46805848	347
chr1	FAAH	3.219164436626627	46859936	334
chr1	DMBX1	1.5240964754486017	46972667	346
chr1	KNCN	2.1429166911842725	47011315	158
chr1	MKNK1	1.3631281284361232	47023089	192
chr1	MOB3C	1.3972717096281937	47073386	56
chr1	ATPAF1	1.5275141551025195	47098408	148
chr1	EFCAB14	1.6905167511438453	47124365	308
chr1	TEX38	1.5452130497831489	47134526	17
chr1	CYP4B1	2.098922193494048	47223509	594
chr1	CYP4A11	1.8200979273368418	47394848	350
chr1	CYP4X1	1.9131349729773526	47427035	397
chr1	CYP4Z1	1.5826412546558393	47533159	332
chr1	CYP4A22	2.2750666312488907	47603106	237
chr1	PDZK1IP1	1.7497557029074617	47649264	123
chr1	TAL1	1.298299070383428	47681961	157
chr1	STIL	1.8692739352063226	47715810	378
chr1	CMPK1	2.276400681526322	47799468	366
chr1	FOXE3	1.6439932751437998	47881743	131
chr1	FOXD2	2.184751085261551	47901688	910
chr1	TRABD2B	2.905420573286041	48226199	1886
chr1	FLJ00388	0.6770843246392976	48226978	2
chr1	AL109659.1	2.3815617368141773	48569305	543
chr1	SLC5A9	2.614225760198411	48688356	504
chr1	SPATA6	2.013650228804624	48761043	820
chr1	AGBL4	2.898772053179217	48998526	4152
chr1	BEND5	1.8244447013822493	49193194	128
chr1	AL645730.2	0.6883626726092398	50459989	4
chr1	ELAVL4	3.6317428750541554	50513685	666
chr1	DMRTA2	2.50466384068646	50883221	539
chr1	FAF1	2.801356656759305	50905149	1455
chr1	CDKN2C	2.5017956200610865	51426416	222
chr1	C1orf185	2.0531593036142146	51567905	589
chr1	RNF11	2.4286580865816165	51701942	424
chr1	TTC39A	2.9890558654711974	51752929	276
chr1	EPS15	3.315110672751302	51819934	922
chr1	OSBPL9	3.692621644022275	52042850	819
chr1	NRD1	3.946057670645005	52254862	427
chr1	RAB3B	2.275669232491199	52373627	470
chr1	TXNDC12	3.856201677354072	52485802	172
chr1	KTI12	0.6941415331678198	52497774	9
chr1	BTF3L4	2.4490516822158597	52521796	189
chr1	ZFYVE9	2.874011540398635	52608045	713
chr1	CC2D1B	2.494154350813601	52811394	78
chr1	ORC1	4.053256501630898	52838500	78
chr1	PRPF38A	1.052091069068828	52870235	6
chr1	ZCCHC11	1.9892168203881628	52873953	484
chr1	GPX7	1.4474729221129081	53068043	160
chr1	FAM159A	1.6948056069254638	53099015	217
chr1	SELRC1	1.9687087100653915	53152507	160
chr1	ZYG11B	2.2699052284493777	53192125	557
chr1	ZYG11A	2.591985722874312	53308182	262
chr1	ECHDC2	1.7541740622486217	53361655	73
chr1	SCP2	2.5223304328626637	53392900	749
chr1	PODN	2.9406221529481034	53527853	189
chr1	SLC1A7	2.629907159883303	53552854	613
chr1	CPT2	2.398797500517223	53662100	176
chr1	C1orf123	2.140417423920566	53679770	29
chr1	MAGOH	2.10698711216545	53692563	64
chr1	LRP8	2.3501658923273356	53711216	657
chr1	DMRTB1	2.482581071888913	53925071	470
chr1	GLIS1	3.1022338467937005	53971909	1247
chr1	NDC1	2.114737751576141	54231132	334
chr1	YIPF1	2.8188913340681396	54317391	216
chr1	DIO1	1.7392919545771974	54356911	136
chr1	HSPB11	1.7548576273470387	54382246	127
chr1	LRRC42	1.7687930026241379	54411749	166
chr1	LDLRAD1	1.4895300595248682	54474411	207
chr1	TMEM59	1.3941392401886386	54497346	115
chr1	TCEANC2	1.5202246466329332	54519259	283
chr1	AL161915.1	0.682762191063174	54569967	7
chr1	CDCP2	1.5960443084136215	54598746	109
chr1	RP11-446E24.4	1.7727613657212993	54606896	163
chr1	AL357673.1	1.4688545958659267	54635332	17
chr1	CYB5RL	1.8017306526763361	54638008	51
chr1	MRPL37	2.1828810527669047	54649713	209
chr1	SSBP3	2.3830363761482505	54691104	1307
chr1	SSBP3-AS1	1.0010352881616524	54703709	12
chr1	ACOT11	2.822604921296858	55007929	892
chr1	FAM151A	3.911247473565119	55074854	78
chr1	MROH7-TTC4	1.8395704881062114	55107458	46
chr1	MROH7	1.691158238738684	55107462	379
chr1	TTC4	1.6736211214653873	55181494	294
chr1	PARS2	1.9003366205407015	55222570	111
chr1	TTC22	1.9901201210057355	55245384	155
chr1	C1orf177	1.4619128580264735	55271735	279
chr1	DHCR24	2.1427670407932435	55315305	498
chr1	TMEM61	1.6130393404368955	55446464	374
chr1	BSND	3.224349509922617	55464605	196
chr1	PCSK9	2.1489821090072505	55505220	278
chr1	USP24	2.6403978476703944	55532031	4167
chr1	PPAP2B	4.091191793289817	56960418	4097
chr1	PRKAA2	1.48779738291422	57110994	366
chr1	C1orf168	1.7686017783761494	57184476	625
chr1	C8A	1.8802724511980482	57320478	508
chr1	C8B	1.8214633225218155	57394882	339
chr1	DAB1	3.25029073208255	57460450	6985
chr1	OMA1	2.2515491492701614	58881055	912
chr1	TACSTD2	1.2564706375873134	59041098	370
chr1	MYSM1	2.274317003920763	59120410	767
chr1	JUN	2.9562409463358543	59246464	1210
chr1	FGGY	2.967546447504976	59762309	3128
chr1	HOOK1	1.847479278496651	60280457	324
chr1	CYP2J2	2.063461628092637	60358979	273
chr1	C1orf87	2.633631216217066	60452940	2222
chr1	NFIA	3.6194089167731676	61330930	4919
chr1	TM2D1	2.3634007860724315	62146717	824
chr1	INADL	4.529100211090198	62208148	2448
chr1	L1TD1	1.9266262900044069	62660502	446
chr1	KANK4	2.555310489979393	62702650	827
chr1	USP1	3.9782857288330185	62901967	267
chr1	DOCK7	2.526381666599905	62920398	784
chr1	ANGPTL3	1.4267778523228123	63063157	8
chr1	AL138847.1	0.5671669483190638	63073436	4
chr1	ATG4C	2.6479526167495204	63249805	1721
chr1	FOXD3	2.669231224427116	63788729	1233
chr1	ALG6	1.8667773475877112	63833260	371
chr1	ITGB3BP	2.1141448248126298	63906440	424
chr1	EFCAB7	1.7012626053653888	63989042	176
chr1	DLEU2L	0.26184280009464955	64014587	2
chr1	PGM1	1.940311650480337	64058946	620
chr1	ROR1	2.8442693287214116	64239692	1943
chr1	UBE2U	4.638778506522558	64669309	972
chr1	CACHD1	2.793957098907478	64936427	1318
chr1	RAVER2	2.658751500137508	65210777	359
chr1	JAK1	1.7926538218819301	65298911	950
chr1	AK4	2.557835483201069	65613231	822
chr1	DNAJC6	1.4686283924979395	65713901	728
chr1	LEPR	1.7452634553346245	65886247	1429
chr1	LEPROT	1.2332258868897608	65886269	77
chr1	PDE4B	3.2787666299827225	66258196	3103
chr1	SGIP1	3.4461655005903125	66999065	1600
chr1	AL139147.1	1.7371432835989489	67131546	52
chr1	TCTEX1D1	2.3355451309813984	67218141	174
chr1	INSL5	1.1161694216373563	67263423	101
chr1	WDR78	2.295461709480339	67278567	405
chr1	MIER1	2.118155041064143	67390577	264
chr1	SLC35D1	2.060339499849271	67465014	380
chr1	C1orf141	2.740004978197978	67557847	467
chr1	IL23R	2.7530166784170698	67632082	530
chr1	IL12RB2	3.0923715462531836	67773046	501
chr1	SERBP1	2.0858351465183427	67873492	709
chr1	GADD45A	3.7883936199189705	68150743	718
chr1	GNG12	2.1765890285366325	68167148	1089
chr1	DIRAS3	2.6128202521223076	68511644	576
chr1	WLS	2.658280655829036	68564141	1493
chr1	RPE65	1.9206703953475435	68894504	677
chr1	DEPDC1	3.0273857490938387	68939834	2437
chr1	LRRC7	4.726195736420929	70034080	4776
chr1	LRRC40	3.0798683219726213	70610487	180
chr1	SRSF11	1.7089687693013573	70671364	159
chr1	ANKRD13C	2.1650086663214134	70726270	339
chr1	HHLA3	1.5411190141364473	70820487	175
chr1	CTH	2.8034507749952646	70876900	1239
chr1	PTGER3	4.597711098766855	71318035	1708
chr1	ZRANB2	3.133344110187718	71528973	596
chr1	NEGR1	4.704894927190192	71861622	7514
chr1	LRRIQ3	2.6760428728173338	74491698	4506
chr1	TNNI3K	2.6984708526390766	74663946	1114
chr1	LRRC53	2.1792423953570736	74935561	122
chr1	C1orf173	2.5954433627181768	75033794	395
chr1	CRYZ	1.8110237324201346	75171169	191
chr1	TYW3	2.3333575520110585	75198835	1000
chr1	LHX8	2.6006655413497954	75594118	921
chr1	SLC44A5	2.9645462461947583	75667815	2312
chr1	ACADM	1.8924542605455326	76190035	705
chr1	RABGGTB	1.4228610641254662	76251878	39
chr1	MSH4	3.1441932270695165	76262566	656
chr1	ASB17	2.7766338735601392	76384557	460
chr1	ST6GALNAC3	2.675423312116252	76540403	3758
chr1	ST6GALNAC5	2.8892386258136478	77333125	1362
chr1	PIGK	2.4381749976881997	77554674	708
chr1	AK5	2.6533927833938673	77747735	1695
chr1	ZZZ3	1.9425659367317285	78028100	409
chr1	USP33	2.412185804118289	78161671	248
chr1	FAM73A	2.8410618462207378	78245308	380
chr1	NEXN	2.4942519216309407	78354197	257
chr1	FUBP1	1.520796237431264	78409739	119
chr1	DNAJB4	1.4965252823855688	78444858	2
chr1	GIPC2	2.600435298386011	78445225	1177
chr1	PTGFR	3.4300867764495795	78769567	1669
chr1	IFI44L	1.6448838609231162	79085606	249
chr1	IFI44	2.6925274959229357	79115480	714
chr1	ELTD1	4.0002454457272245	79355448	7423
chr1	LPHN2	3.5543086352549076	81771844	14948
chr1	TTLL7	2.6637564665193696	84330710	5226
chr1	PRKACB	2.3062141527823465	84543744	701
chr1	SAMD13	2.721662606819083	84764048	475
chr1	DNASE2B	1.9201208247617125	84864214	276
chr1	RPF1	2.554657386148184	84944941	309
chr1	GNG5	1.731279314696493	84964007	160
chr1	CTBS	1.463142451753304	85015288	327
chr1	C1orf180	2.4337629069831217	85093912	160
chr1	SSX2IP	2.055978517008415	85109389	471
chr1	LPAR3	2.7822766018242806	85277284	976
chr1	MCOLN2	2.4789142440846774	85391267	493
chr1	WDR63	2.049886934122487	85464829	571
chr1	MCOLN3	1.7207917707615048	85483764	99
chr1	SYDE2	2.707905711309916	85622555	377
chr1	C1orf52	1.5277424715603165	85715638	189
chr1	BCL10	2.1795410624868268	85731930	195
chr1	DDAH1	2.7938571235085825	85784163	1328
chr1	CYR61	2.7928990680005694	86046443	167
chr1	ZNHIT6	2.436636403593774	86115105	466
chr1	COL24A1	3.3650473821968574	86194915	3056
chr1	ODF2L	3.7479823938296644	86814343	711
chr1	CLCA2	2.40817659768424	86889768	380
chr1	CLCA1	2.343813605855525	86934050	313
chr1	CLCA4	3.3208193036420686	87012760	472
chr1	SH3GLB1	3.832136447805366	87170258	717
chr1	SEP15	2.096382665511314	87328131	606
chr1	HS2ST1	1.4500310777408658	87380330	365
chr1	RP5-1052I5.2	2.46973240855675	87458691	1068
chr1	LMO4	2.608447433389072	87794150	3383
chr1	PKN2	3.449655442842562	89149904	3561
chr1	GTF2B	2.2216381678545836	89318614	387
chr1	CCBL2	2.430372143344511	89401455	241
chr1	RBMXL1	2.544439524962905	89445138	75
chr1	GBP3	1.8060743664072492	89472348	160
chr1	GBP1	2.901117564346159	89518001	235
chr1	GBP2	2.1449844817328234	89571814	227
chr1	GBP7	2.234368693363304	89597433	171
chr1	GBP4	1.8418547094506146	89646830	182
chr1	GBP5	3.573625392104438	89724632	326
chr1	GBP6	3.573812546968127	89829616	744
chr1	LRRC8B	2.9824700116785094	89990394	708
chr1	LRRC8C	1.5418110279511823	90098630	50
chr1	RP11-302M6.4	2.4889218319936846	90098698	657
chr1	LRRC8D	2.5451719025581414	90286572	446
chr1	ZNF326	4.747520768667676	90460670	1774
chr1	BARHL2	3.657597060284727	91177095	2011
chr1	ZNF644	3.5489707866986686	91380858	1508
chr1	HFM1	2.937745269947335	91726322	1614
chr1	CDC7	2.3217785358524283	91966407	845
chr1	TGFBR3	3.811603114319061	92145901	1748
chr1	BRDT	2.4186420855883433	92414927	502
chr1	EPHX4	2.5667983996830004	92495538	209
chr1	BTBD8	2.236942063145766	92545861	301
chr1	KIAA1107	2.452806382892274	92632541	147
chr1	C1orf146	3.0224309396106475	92683496	175
chr1	GLMN	2.670246287368823	92711958	159
chr1	RPAP2	2.806157738675633	92764521	508
chr1	GFI1	3.363797046138826	92940318	234
chr1	EVI5	3.596059728217109	92974252	1383
chr1	RPL5	2.8285631725541704	93297581	113
chr1	FAM69A	2.7929125470766043	93307723	632
chr1	MTF2	3.065173426911007	93544791	514
chr1	TMED5	2.119689566372671	93615298	112
chr1	CCDC18	2.873319980774734	93645475	509
chr1	DR1	2.8275225886928936	93811444	386
chr1	FNBP1L	3.0768477215160073	93913687	427
chr1	BCAR3	3.4816821949431658	94027346	1429
chr1	DNTTIP2	1.3176427941457889	94333372	161
chr1	GCLM	2.63323534544507	94350760	323
chr1	ABCA4	2.8579235389267152	94458392	959
chr1	ARHGAP29	2.65094793668396	94614543	705
chr1	ABCD3	2.698015605929561	94883932	465
chr1	F3	3.0781996346707166	94994780	854
chr1	SLC44A3	3.2649035438276934	95285897	1249
chr1	CNN3	1.9467563254503928	95362506	270
chr1	ALG14	1.980655193640313	95439962	739
chr1	TMEM56	2.2508451935886407	95582893	143
chr1	RP11-57H12.6	2.388480614042962	95583478	550
chr1	RWDD3	2.951014697429289	95699710	1585
chr1	RP11-147C23.1	3.8812823620677794	96403456	3683
chr1	PTBP2	3.3002212242906785	97187220	2790
chr1	DPYD	3.1776455541078676	97543298	5755
chr1	SNX7	2.8284402772397184	99127235	2637
chr1	LPPR5	2.518584605338884	99355805	1755
chr1	LPPR4	3.4206600674475625	99729508	1776
chr1	PALMD	4.8495720907981354	100111498	1126
chr1	FRRS1	2.2634999168973735	100174258	587
chr1	AGL	1.5149077625854548	100315639	731
chr1	SLC35A3	2.0123265862522026	100435344	406
chr1	HIAT1	1.5812232342597319	100503652	250
chr1	SASS6	1.424042426905013	100549118	205
chr1	TRMT13	2.7870297724878474	100598705	62
chr1	LRRC39	3.8268778603396423	100614408	115
chr1	DBT	4.112785114742202	100652474	274
chr1	RTCA	1.9251725924609242	100731762	240
chr1	CDC14A	2.3686089989425607	100810583	698
chr1	GPR88	2.774584742670884	101003692	514
chr1	VCAM1	2.1484750396207635	101185297	723
chr1	EXTL2	1.7701032389396183	101337942	318
chr1	SLC30A7	1.8019480482756554	101361631	261
chr1	DPH5	2.5082098269240554	101455178	421
chr1	AC093157.1	0.41920727059885304	101455760	2
chr1	S1PR1	3.2823394808936888	101702443	2453
chr1	OLFM3	3.357463268228195	102268129	5536
chr1	COL11A1	3.4167876191067252	103342022	5043
chr1	RNPC3	2.7533315753265377	104068312	324
chr1	AMY2B	2.066925943995773	104096436	130
chr1	AMY2A	1.7616452307408248	104159998	49
chr1	AMY1A	1.910479921779615	104197911	10
chr1	AMY1B	1.483656366140887	104230036	13
chr1	AMY1C	5.252908398369638	104293027	10189
chr1	PRMT6	4.087724257994376	107599266	8545
chr1	NTNG1	2.937192466827841	107682628	1589
chr1	VAV3	2.1581745701068673	108113781	2845
chr1	SLC25A24	1.8968464974513186	108676657	913
chr1	NBPF4	1.6125372040796169	108765962	87
chr1	NBPF6	1.8966615994927025	108918420	628
chr1	FAM102B	1.7437899489723165	109102710	510
chr1	HENMT1	1.297461764984325	109190911	106
chr1	PRPF38B	1.7236416115867166	109234944	46
chr1	FNDC7	2.042359675255819	109255278	138
chr1	STXBP3	1.8225645105327175	109289295	338
chr1	AKNAD1	2.526866448537352	109358519	404
chr1	GPSM2	2.0558594694902896	109417971	219
chr1	CLCC1	3.524468273096203	109472129	208
chr1	WDR47	2.5224837170124195	109512835	411
chr1	TAF13	2.01799802251099	109605107	173
chr1	TMEM167B	2.390003494371337	109632424	87
chr1	C1orf194	2.5531398727384476	109648572	73
chr1	KIAA1324	2.048431307648198	109656300	496
chr1	SARS	3.1281778836090277	109756539	119
chr1	CELSR2	1.841682749269644	109792640	152
chr1	PSRC1	2.0441175101146727	109822177	41
chr1	MYBPHL	4.89997082038652	109834986	97
chr1	SORT1	4.926252331184825	109852191	273
chr1	PSMA5	4.8969321250234925	109941652	127
chr1	SYPL2	5.453341375637267	110009179	151
chr1	ATXN7L2	6.22030252176767	110026100	24
chr1	CYB561D1	6.318861014820102	110036673	36
chr1	AMIGO1	5.700492701299512	110046796	92
chr1	GPR61	5.595946662369996	110082493	85
chr1	GNAI3	4.529317608783703	110091232	188
chr1	GNAT2	2.5238483034345656	110145888	62
chr1	AMPD2	3.1020843911456035	110158725	88
chr1	GSTM4	3.4830510204608918	110198702	93
chr1	GSTM2	3.6180820815849772	110210643	85
chr1	GSTM1	1.4543181414750321	110230435	55
chr1	GSTM5	2.3037275072372894	110254863	524
chr1	GSTM3	1.4387077596210416	110276553	28
chr1	EPS8L3	2.40969105426118	110292701	56
chr1	CSF1	2.633861061479505	110452863	512
chr1	AHCYL1	2.540290954578675	110527307	216
chr1	STRIP1	2.537530124824753	110574198	217
chr1	ALX3	2.0232118202575817	110602615	57
chr1	UBL4B	1.8256464956061056	110655061	191
chr1	SLC6A17	1.7282605924242982	110693107	260
chr1	KCNC4	3.203318840711388	110753964	521
chr1	RBM15	2.312205371074577	110881127	196
chr1	SLC16A4	2.0380111346136123	110905469	155
chr1	LAMTOR5	2.40407740894714	110943870	132
chr1	PROK1	2.5719089617239126	110993821	295
chr1	KCNA10	3.733728310535139	111059838	359
chr1	KCNA2	2.867586605111873	111136201	382
chr1	KCNA3	3.0310820409341543	111214309	536
chr1	CD53	2.773090915034518	111415774	832
chr1	LRIF1	3.155564453903679	111489806	528
chr1	DRAM2	2.7871787348635104	111659954	451
chr1	CEPT1	2.0151685620058113	111682248	153
chr1	DENND2D	2.27639986082604	111729795	70
chr1	CHI3L2	2.6685504325384093	111743392	406
chr1	CHIA	2.8133685185453365	111833483	530
chr1	PIFO	2.0857504828449094	111888909	364
chr1	OVGP1	1.8778168999061318	111956935	260
chr1	WDR77	2.038432741788841	111982511	58
chr1	ATP5F1	1.5921928483045071	111991485	96
chr1	C1orf162	1.2820300867949768	112016413	50
chr1	ADORA3	1.811175534493159	112025969	313
chr1	RAP1A	3.696182115270935	112084839	698
chr1	FAM212B	2.4449430547928497	112223251	431
chr1	DDX20	2.163875351028256	112297866	83
chr1	KCND3	2.6642974387845126	112313283	2238
chr1	CTTNBP2NL	2.5894117047325937	112938802	1361
chr1	WNT2B	1.941122452969493	113009162	274
chr1	ST7L	3.416661775259809	113066139	404
chr1	CAPZA1	1.6393043669831127	113161794	181
chr1	MOV10	1.5323179152863176	113215762	111
chr1	RHOC	0.9563548349212365	113243727	8
chr1	RP11-426L16.10	1.8721633518060423	113245235	33
chr1	PPM1J	1.8750428062684303	113252615	34
chr1	FAM19A3	1.9426534596610625	113263040	476
chr1	SLC16A1	3.5067357865832975	113454468	770
chr1	LRIG2	2.7198771036976925	113615830	1048
chr1	MAGI3	3.038590297413622	113933370	1574
chr1	PHTF1	2.024743783059347	114239452	219
chr1	RSBN1	2.1564476937523547	114304453	140
chr1	PTPN22	1.6875433626584315	114356432	203
chr1	BCL2L15	1.3426066000442916	114420789	62
chr1	AP4B1	1.7596379879703126	114437369	48
chr1	DCLRE1B	1.8149538982913924	114447762	52
chr1	HIPK1	1.965572094974597	114471813	186
chr1	OLFML3	2.4390298790235265	114522062	268
chr1	SYT6	2.6239598559916146	114631912	1359
chr1	TRIM33	2.5180545690609053	114935398	1326
chr1	BCAS2	1.4482963310354928	115110177	195
chr1	DENND2C	2.4614300361268846	115125468	400
chr1	AMPD1	1.8081830356587938	115215718	141
chr1	NRAS	1.9093928173034478	115247089	48
chr1	CSDE1	2.064489711254379	115259533	185
chr1	SIKE1	1.899581202620635	115312099	210
chr1	SYCP1	1.9596627474234811	115397423	787
chr1	TSHB	2.3946033629445362	115572414	182
chr1	TSPAN2	2.243103089154986	115590631	773
chr1	NGF	4.091607747750941	115828538	1702
chr1	VANGL1	2.7826713767356295	116184573	968
chr1	CASQ2	2.6727166905309967	116242627	664
chr1	NHLH2	3.4188038174570976	116378997	624
chr1	SLC22A15	3.8190430486659253	116519118	760
chr1	MAB21L3	3.062309126736727	116654375	941
chr1	ATP1A1	3.8109422309786023	116915289	700
chr1	AL136376.1	1.7579209388721582	116915889	42
chr1	CD58	2.3529526618123673	117057156	275
chr1	IGSF3	1.9852233282429708	117117030	280
chr1	C1orf137	1.2637493495332215	117236733	169
