Chromosome	Gene	-log10(pvalue)	Gene_start	Number_of_SNP
chr1	GUCA2B	2.1442283364435517	42619091	270
chr1	GUCA2A	0.817103382723493	42628361	33
chr1	FOXJ3	2.4124394368882838	42642209	571
chr1	RIMKLA	1.7647923424635819	42846465	313
chr1	ZMYND12	1.5785490901851988	42895999	134
chr1	PPCS	1.4554098753611553	42921787	20
chr1	CCDC30	2.4446818082888413	42929000	854
chr1	PPIH	1.0776150544115097	43124095	56
chr1	YBX1	1.075022268560723	43148097	129
chr1	CLDN19	1.3052176099749946	43198763	74
chr1	LEPRE1	1.270900035216956	43212005	96
chr1	C1orf50	1.3464228319932021	43232939	114
chr1	CCDC23	1.7421846798908505	43272722	71
chr1	ERMAP	1.4429032258153323	43282794	91
chr1	ZNF691	1.3404669463011623	43312279	140
chr1	SLC2A1	2.7326123518086196	43391051	702
chr1	FAM183A	1.548423856879289	43610823	574
chr1	EBNA1BP2	1.180338294500062	43629845	141
chr1	WDR65	1.696624644063981	43637819	445
chr1	TMEM125	0.6594488120495274	43735664	30
chr1	C1orf210	1.3038411422034848	43747553	50
chr1	TIE1	1.379575552619625	43766663	86
chr1	MPL	0.7575679044397445	43803477	46
chr1	CDC20	0.2770330815530899	43824625	15
chr1	ELOVL1	0.6885958337891745	43829067	26
chr1	MED8	0.7385111189273494	43849587	40
chr1	SZT2	1.6069023444373551	43855552	153
chr1	HYI	1.960209259008062	43916823	108
chr1	PTPRF	1.682484053870216	43990857	539
chr1	KDM4A	1.8520980866920627	44115828	224
chr1	ST3GAL3	1.5998835584837798	44171494	829
chr1	ARTN	0.8235585512864304	44398991	36
chr1	IPO13	1.2963449987718547	44412610	60
chr1	DPH2	0.5243999895134229	44435671	8
chr1	ATP6V0B	0.5465409957905224	44440158	17
chr1	B4GALT2	1.3149904630062275	44444614	38
chr1	CCDC24	0.1348308564519019	44457030	2
chr1	SLC6A9	1.4844811517060545	44457171	338
chr1	KLF17	2.4854588879788917	44584521	511
chr1	DMAP1	1.5681073621281307	44679126	117
chr1	ERI3	2.098651764682317	44686741	431
chr1	RNF220	3.0590161032463077	44870865	1040
chr1	TMEM53	1.742633461414985	45100909	173
chr1	C1orf228	1.7688108545173324	45140363	277
chr1	KIF2C	1.4052561778674104	45205489	170
chr1	RPS8	1.0610177074314353	45240922	41
chr1	BEST4	0.5490784101582992	45249256	36
chr1	PLK3	1.0585611214742414	45265896	50
chr1	TCTEX1D4	0.37517254178246323	45271584	9
chr1	BTBD19	1.2544669415416776	45274153	44
chr1	PTCH2	1.0678602022133625	45285515	140
chr1	EIF2B3	1.6560343697581736	45316449	671
chr1	HECTD3	1.0264163764316845	45468211	81
chr1	UROD	0.517109273526357	45477818	18
chr1	ZSWIM5	1.7551862200127248	45482070	947
chr1	HPDL	0.9249131234409322	45792544	24
chr1	MUTYH	1.2005794925742266	45794834	32
chr1	TOE1	0.8532736706580117	45805341	12
chr1	TESK2	1.997820974422596	45809554	441
chr1	CCDC163P	0.7056726821033995	45959537	25
chr1	MMACHC	1.3228321255608424	45965724	35
chr1	PRDX1	1.1410665842454113	45976707	116
chr1	AKR1A1	1.1067260531202172	46016214	184
chr1	NASP	1.680036613231259	46049517	181
chr1	CCDC17	0.38056959560574966	46085715	40
chr1	GPBP1L1	1.5963836706241143	46092975	268
chr1	TMEM69	0.36612370116635296	46152885	24
chr1	IPP	2.2002894238817663	46159995	317
chr1	MAST2	2.4831315964145153	46252658	1075
chr1	PIK3R3	1.8060854817850034	46505811	498
chr1	TSPAN1	1.0891083781520154	46640744	35
chr1	POMGNT1	0.8179336075752491	46654353	38
chr1	LURAP1	2.08817680571687	46669005	75
chr1	RAD54L	0.9625057733390718	46713359	51
chr1	LRRC41	1.8729049247548226	46726867	84
chr1	UQCRH	0.9521685019402999	46769302	81
chr1	NSUN4	1.2310815844512006	46805848	332
chr1	FAAH	2.1415217549898724	46859936	306
chr1	DMBX1	2.199447187559673	46972667	311
chr1	KNCN	1.268455552837883	47011315	135
chr1	MKNK1	1.2800127940255686	47023089	183
chr1	MOB3C	1.8327033464338514	47073386	53
chr1	ATPAF1	1.6375571111853646	47098408	141
chr1	EFCAB14	1.470993366390466	47124365	295
chr1	TEX38	1.0953996689124763	47134526	16
chr1	CYP4B1	2.348070064417947	47223509	540
chr1	CYP4A11	3.236882113532435	47394848	275
chr1	CYP4X1	2.2771317203933408	47427035	361
chr1	CYP4Z1	4.072053526690551	47533159	322
chr1	CYP4A22	3.589467389677984	47603106	225
chr1	PDZK1IP1	2.9102008269638358	47649264	112
chr1	TAL1	1.9309612350139294	47681961	145
chr1	STIL	1.899367578451323	47715810	355
chr1	CMPK1	1.7391204313268753	47799468	350
chr1	FOXE3	1.508282610581113	47881743	116
chr1	FOXD2	2.7466086805435452	47901688	862
chr1	TRABD2B	2.483288828611511	48226199	1740
chr1	FLJ00388	0.6798848844679445	48226978	2
chr1	AL109659.1	1.681387879947337	48569305	517
chr1	SLC5A9	1.6318247254506235	48688356	467
chr1	SPATA6	2.0461161728594197	48761043	763
chr1	AGBL4	3.307457986697708	48998526	3783
chr1	BEND5	1.3661055388416197	49193194	112
chr1	AL645730.2	0.21012327886223622	50459989	4
chr1	ELAVL4	2.4439798824304346	50513685	612
chr1	DMRTA2	2.057703175131775	50883221	508
chr1	FAF1	2.1147773465353805	50905149	1361
chr1	CDKN2C	1.6702259628423357	51426416	202
chr1	C1orf185	1.7505325857277103	51567905	553
chr1	RNF11	2.0348171203778875	51701942	400
chr1	TTC39A	1.6955762587550676	51752929	262
chr1	EPS15	1.6595836491648897	51819934	886
chr1	OSBPL9	1.8275897421402496	52042850	757
chr1	NRD1	2.269791242411455	52254862	402
chr1	RAB3B	1.379250949905748	52373627	449
chr1	TXNDC12	1.487446338627908	52485802	163
chr1	KTI12	0.30528339030901497	52497774	9
chr1	BTF3L4	1.6374930214771601	52521796	180
chr1	ZFYVE9	1.8701587110422988	52608045	672
chr1	CC2D1B	1.434243062234481	52811394	73
chr1	ORC1	1.638704785633533	52838500	73
chr1	PRPF38A	0.3445849347013903	52870235	6
chr1	ZCCHC11	1.7850528868839777	52873953	464
chr1	GPX7	1.388041026421827	53068043	158
chr1	FAM159A	2.206476418294189	53099015	203
chr1	SELRC1	2.638908966451276	53152507	133
chr1	ZYG11B	1.6362113301622516	53192125	534
chr1	ZYG11A	2.0973809348797254	53308182	255
chr1	ECHDC2	1.1555147473218939	53361655	62
chr1	SCP2	1.9229411170251944	53392900	718
chr1	PODN	2.001915112063444	53527853	180
chr1	SLC1A7	2.171667558629177	53552854	581
chr1	CPT2	1.0329244823272519	53662100	163
chr1	C1orf123	0.486670510247046	53679770	27
chr1	MAGOH	0.7893685156133564	53692563	59
chr1	LRP8	2.1740950591015693	53711216	626
chr1	DMRTB1	3.314744764519245	53925071	450
chr1	GLIS1	2.349592416065597	53971909	1183
chr1	NDC1	1.0927219579925982	54231132	318
chr1	YIPF1	1.5554992780561583	54317391	204
chr1	DIO1	1.091627054280445	54356911	129
chr1	HSPB11	1.1356984038175164	54382246	114
chr1	LRRC42	1.2407288661894287	54411749	147
chr1	LDLRAD1	1.6696998886772678	54474411	200
chr1	TMEM59	0.8490901262988781	54497346	109
chr1	TCEANC2	1.830840089378429	54519259	259
chr1	AL161915.1	0.35762254523718745	54569967	6
chr1	CDCP2	1.3610736734341358	54598746	105
chr1	RP11-446E24.4	1.0107072865163738	54606896	150
chr1	AL357673.1	0.8734238067889963	54635332	17
chr1	CYB5RL	1.0518017891990545	54638008	45
chr1	MRPL37	1.2047854840045735	54649713	192
chr1	SSBP3	1.77811129712913	54691104	1234
chr1	SSBP3-AS1	0.45166955655040797	54703709	11
chr1	ACOT11	3.0408960928629645	55007929	853
chr1	FAM151A	1.1561943561013936	55074854	72
chr1	MROH7-TTC4	1.0635485912948828	55107458	45
chr1	MROH7	1.591629426692249	55107462	354
chr1	TTC4	1.558138403624287	55181494	288
chr1	PARS2	1.5093674118144376	55222570	103
chr1	TTC22	1.1183825644304999	55245384	144
chr1	C1orf177	1.3838018509464474	55271735	270
chr1	DHCR24	2.4943983189706884	55315305	469
chr1	TMEM61	1.742422212339949	55446464	356
chr1	BSND	1.9325980601711423	55464605	183
chr1	PCSK9	1.9669745303637118	55505220	272
chr1	USP24	2.902274279890613	55532031	3850
chr1	PPAP2B	2.4377618719959426	56960418	3854
chr1	PRKAA2	1.8672057783583178	57110994	338
chr1	C1orf168	1.7865991330887163	57184476	581
chr1	C8A	1.9773530930421623	57320478	473
chr1	C8B	1.884629165198176	57394882	320
chr1	DAB1	3.0550024020532893	57460450	6536
chr1	OMA1	1.581142107699611	58881055	857
chr1	TACSTD2	2.1571312596226453	59041098	350
chr1	MYSM1	1.907142563575228	59120410	732
chr1	JUN	3.0862412323608996	59246464	1121
chr1	FGGY	2.5451200930790345	59762309	2936
chr1	HOOK1	1.2593744445063015	60280457	300
chr1	CYP2J2	1.967739942056201	60358979	259
chr1	C1orf87	2.5107180849822286	60452940	1988
chr1	NFIA	2.6820661374974484	61330930	4611
chr1	TM2D1	3.613649094354206	62146717	761
chr1	INADL	2.5269541174951984	62208148	2279
chr1	L1TD1	1.2436758439352962	62660502	438
chr1	KANK4	2.075336739920587	62702650	803
chr1	USP1	1.696674321781085	62901967	257
chr1	DOCK7	2.0115257700216707	62920398	707
chr1	ANGPTL3	0.4351706622510788	63063157	8
chr1	AL138847.1	0.4307302867348527	63073436	4
chr1	ATG4C	2.0676855735061905	63249805	1648
chr1	FOXD3	2.197816906287829	63788729	1176
chr1	ALG6	2.7796983539446063	63833260	344
chr1	ITGB3BP	2.007527781928273	63906440	399
chr1	EFCAB7	1.0651658577941068	63989042	169
chr1	DLEU2L	0.027260875277065593	64014587	2
chr1	PGM1	1.5457559484561472	64058946	599
chr1	ROR1	2.119987161633228	64239692	1858
chr1	UBE2U	2.233055764836106	64669309	929
chr1	CACHD1	2.872179529840513	64936427	1258
chr1	RAVER2	2.132665118894608	65210777	342
chr1	JAK1	1.9632433897473718	65298911	903
chr1	AK4	2.8722798471076807	65613231	789
chr1	DNAJC6	2.0533316240914705	65713901	700
chr1	LEPR	1.7701902170474608	65886247	1358
chr1	LEPROT	1.6137525878710168	65886269	72
chr1	PDE4B	2.738887077925059	66258196	2894
chr1	SGIP1	2.001077952695731	66999065	1523
chr1	AL139147.1	1.4650428104229218	67131546	49
chr1	TCTEX1D1	0.907153084487276	67218141	166
chr1	INSL5	1.221330800516153	67263423	97
chr1	WDR78	1.5816025777937754	67278567	390
chr1	MIER1	1.0173439535331745	67390577	245
chr1	SLC35D1	1.3150801686208926	67465014	371
chr1	C1orf141	1.6117744274763015	67557847	442
chr1	IL23R	1.3826913563125205	67632082	497
chr1	IL12RB2	1.8926000680675195	67773046	474
chr1	SERBP1	2.2459201228849066	67873492	663
chr1	GADD45A	2.72527193621001	68150743	681
chr1	GNG12	2.0319772737731645	68167148	1022
chr1	DIRAS3	2.159274285704073	68511644	529
chr1	WLS	2.089591729061568	68564141	1410
chr1	RPE65	1.4672952938914727	68894504	654
chr1	DEPDC1	2.5165154054945917	68939834	2283
chr1	LRRC7	2.3738814566607176	70034080	4454
chr1	LRRC40	1.297156907472543	70610487	162
chr1	SRSF11	1.3583206892191932	70671364	145
chr1	ANKRD13C	1.445424837610599	70726270	316
chr1	HHLA3	1.7204425557584624	70820487	164
chr1	CTH	1.9422920658866811	70876900	1193
chr1	PTGER3	2.243701723204713	71318035	1595
chr1	ZRANB2	1.9497401456753591	71528973	565
chr1	NEGR1	2.8696726655449782	71861622	6896
chr1	LRRIQ3	2.5106054855806654	74491698	4179
chr1	TNNI3K	2.4817256461828476	74663946	1037
chr1	LRRC53	1.1570445859830867	74935561	113
chr1	C1orf173	1.8224231024623785	75033794	367
chr1	CRYZ	1.6182389241963193	75171169	188
chr1	TYW3	2.0435866273439003	75198835	940
chr1	LHX8	2.3970722871408108	75594118	858
chr1	SLC44A5	2.0808481361525923	75667815	2103
chr1	ACADM	1.610206857333496	76190035	685
chr1	RABGGTB	1.042398458880653	76251878	37
chr1	MSH4	1.5757670238970638	76262566	636
chr1	ASB17	2.086666785548714	76384557	447
chr1	ST6GALNAC3	2.897309087037291	76540403	3517
chr1	ST6GALNAC5	2.469696544714205	77333125	1244
chr1	PIGK	2.09304144444557	77554674	679
chr1	AK5	2.882496700570769	77747735	1639
chr1	ZZZ3	1.638925985853291	78028100	360
chr1	USP33	1.6623750395556869	78161671	226
chr1	FAM73A	1.5383544322542104	78245308	345
chr1	NEXN	1.444177901514592	78354197	240
chr1	FUBP1	1.2370237578150647	78409739	115
chr1	DNAJB4	0.07056217011381809	78444858	2
chr1	GIPC2	3.2273776191107144	78445225	1133
chr1	PTGFR	2.5384699602479497	78769567	1560
chr1	IFI44L	1.8039592939480664	79085606	230
chr1	IFI44	1.9972250565935177	79115480	637
chr1	ELTD1	2.716800570995765	79355448	7107
chr1	LPHN2	4.16275572497597	81771844	14095
chr1	TTLL7	2.955272138334785	84330710	4943
chr1	PRKACB	2.474806132381287	84543744	658
chr1	SAMD13	1.45523763978337	84764048	443
chr1	DNASE2B	1.3048529291750761	84864214	268
chr1	RPF1	1.0603629547390532	84944941	294
chr1	GNG5	1.0024546072991982	84964007	152
chr1	CTBS	2.374880039719189	85015288	308
chr1	C1orf180	1.7868941547645685	85093912	153
chr1	SSX2IP	1.9314616490674337	85109389	437
chr1	LPAR3	1.7974735408084408	85277284	935
chr1	MCOLN2	1.3285614762721916	85391267	464
chr1	WDR63	1.5543755612542334	85464829	533
chr1	MCOLN3	0.9424784314372482	85483764	87
chr1	SYDE2	2.3673827873136526	85622555	359
chr1	C1orf52	2.1465676772872433	85715638	171
chr1	BCL10	1.3810465848430045	85731930	185
chr1	DDAH1	2.978938940137153	85784163	1255
chr1	CYR61	1.3385829959516804	86046443	155
chr1	ZNHIT6	2.0247175777164217	86115105	448
chr1	COL24A1	2.978426210352507	86194915	2896
chr1	ODF2L	2.6200512238323297	86814343	649
chr1	CLCA2	2.748001841447692	86889768	356
chr1	CLCA1	1.470876480893966	86934050	286
chr1	CLCA4	2.189752019783137	87012760	433
chr1	SH3GLB1	2.014701093392002	87170258	667
chr1	SEP15	2.185551289900581	87328131	542
chr1	HS2ST1	2.057356109202557	87380330	336
chr1	RP5-1052I5.2	2.1985757077935033	87458691	977
chr1	LMO4	2.953930363909712	87794150	3211
chr1	PKN2	3.467218876423031	89149904	3289
chr1	GTF2B	1.3753363878030225	89318614	369
chr1	CCBL2	1.721106990038493	89401455	231
chr1	RBMXL1	1.0905589777507045	89445138	71
chr1	GBP3	1.7418969358373664	89472348	145
chr1	GBP1	1.9105081945493663	89518001	222
chr1	GBP2	1.7598677747373588	89571814	216
chr1	GBP7	1.5417581058690697	89597433	161
chr1	GBP4	2.08048573925508	89646830	168
chr1	GBP5	1.9022326678483363	89724632	290
chr1	GBP6	1.8322751514800564	89829616	706
chr1	LRRC8B	2.993345732957099	89990394	658
chr1	LRRC8C	1.0083810212674806	90098630	42
chr1	RP11-302M6.4	2.815879488011003	90098698	607
chr1	LRRC8D	2.5585813929882764	90286572	391
chr1	ZNF326	2.451570041417306	90460670	1631
chr1	BARHL2	2.337722990673117	91177095	1830
chr1	ZNF644	1.654120703883225	91380858	1378
chr1	HFM1	2.3532062701545997	91726322	1522
chr1	CDC7	2.326587390258543	91966407	804
chr1	TGFBR3	3.7977269763455683	92145901	1696
chr1	BRDT	2.063948947102531	92414927	488
chr1	EPHX4	1.8617983857670029	92495538	198
chr1	BTBD8	1.7933764821989933	92545861	283
chr1	KIAA1107	1.2951771049594731	92632541	134
chr1	C1orf146	1.8965965615204579	92683496	163
chr1	GLMN	1.3315628284022263	92711958	143
chr1	RPAP2	2.2504522802742533	92764521	476
chr1	GFI1	1.5975443034917367	92940318	213
chr1	EVI5	2.1947398035750187	92974252	1266
chr1	RPL5	1.475662307093085	93297581	105
chr1	FAM69A	1.9955496470107756	93307723	555
chr1	MTF2	2.445892605403881	93544791	488
chr1	TMED5	1.2927390494472157	93615298	105
chr1	CCDC18	2.140362821005883	93645475	472
chr1	DR1	1.7479483625934837	93811444	358
chr1	FNBP1L	2.2240955107848093	93913687	386
chr1	BCAR3	1.9919707470666843	94027346	1360
chr1	DNTTIP2	1.0861379541954381	94333372	157
chr1	GCLM	1.472484809258379	94350760	307
chr1	ABCA4	2.1160763642079687	94458392	926
chr1	ARHGAP29	2.442756342007123	94614543	646
chr1	ABCD3	3.0134221744915224	94883932	420
chr1	F3	2.0237770718614465	94994780	789
chr1	SLC44A3	1.9770316742330052	95285897	1178
chr1	CNN3	1.5330375270463372	95362506	259
chr1	ALG14	1.4267940965225674	95439962	704
chr1	TMEM56	1.1305077817216334	95582893	137
chr1	RP11-57H12.6	2.0182022249725176	95583478	527
chr1	RWDD3	2.6432362780384215	95699710	1516
chr1	RP11-147C23.1	2.174966807552631	96403456	3389
chr1	PTBP2	2.32236020272036	97187220	2571
chr1	DPYD	3.29159779787758	97543298	5344
chr1	SNX7	2.115072159636661	99127235	2467
chr1	LPPR5	2.7463567386702974	99355805	1686
chr1	LPPR4	2.1796198660801376	99729508	1676
chr1	PALMD	1.9262230146948787	100111498	1051
chr1	FRRS1	2.0721529960455145	100174258	561
chr1	AGL	1.5930869973176467	100315639	690
chr1	SLC35A3	1.5478024837512467	100435344	384
chr1	HIAT1	1.1706177395553574	100503652	236
chr1	SASS6	1.410518438416852	100549118	194
chr1	TRMT13	1.0837635163364663	100598705	57
chr1	LRRC39	1.0641331542358965	100614408	111
chr1	DBT	1.5505262291976734	100652474	258
chr1	RTCA	1.254626928692797	100731762	231
chr1	CDC14A	2.406854658325828	100810583	659
chr1	GPR88	3.0430798916875843	101003692	488
chr1	VCAM1	2.599463737428512	101185297	684
chr1	EXTL2	1.7665799610335728	101337942	304
chr1	SLC30A7	1.1540354768209293	101361631	239
chr1	DPH5	2.0544427923840645	101455178	400
chr1	AC093157.1	0	101455760	1
chr1	S1PR1	5.753885659081221	101702443	2351
chr1	OLFM3	3.102121750236077	102268129	5316
chr1	COL11A1	2.409126970224122	103342022	4793
chr1	RNPC3	1.4819363805187988	104068312	288
chr1	AMY2B	1.385334750725685	104096436	109
chr1	AMY2A	1.0229347352955547	104159998	47
chr1	AMY1A	0.67308069187911	104197911	10
chr1	AMY1B	0.9541217923522535	104230036	13
chr1	AMY1C	2.9661662710704744	104293027	9750
chr1	PRMT6	2.964894602741504	107599266	7994
chr1	NTNG1	2.893601697583551	107682628	1488
chr1	VAV3	2.43971906201272	108113781	2691
chr1	SLC25A24	3.2158564821747087	108676657	876
chr1	NBPF4	1.7915505812387083	108765962	83
chr1	NBPF6	2.4056826012276207	108918420	597
chr1	FAM102B	1.8363497224642993	109102710	475
chr1	HENMT1	1.999461808452282	109190911	97
chr1	PRPF38B	1.5225618259700278	109234944	40
chr1	FNDC7	2.7535703603079082	109255278	130
chr1	STXBP3	2.239686103771229	109289295	323
chr1	AKNAD1	1.8470362720256974	109358519	371
chr1	GPSM2	1.4915807203332698	109417971	209
chr1	CLCC1	1.1988721854685678	109472129	192
chr1	WDR47	1.6712841014966997	109512835	384
chr1	TAF13	1.5071586246984956	109605107	168
chr1	TMEM167B	1.0587072603730763	109632424	81
chr1	C1orf194	0.7963172461841617	109648572	70
chr1	KIAA1324	1.6365271670358734	109656300	472
chr1	SARS	1.3086399765169512	109756539	115
chr1	CELSR2	2.0165591055369037	109792640	138
chr1	PSRC1	1.3205875492821975	109822177	40
chr1	MYBPHL	0.9040952383529802	109834986	90
chr1	SORT1	1.2795925991968915	109852191	246
chr1	PSMA5	1.0547249701605024	109941652	117
chr1	SYPL2	1.2048014908457105	110009179	144
chr1	ATXN7L2	0.5807664740880478	110026100	21
chr1	CYB561D1	0.8241925727343129	110036673	30
chr1	AMIGO1	0.8895786535260437	110046796	87
chr1	GPR61	1.0064636948939008	110082493	78
chr1	GNAI3	1.6688501736552555	110091232	176
chr1	GNAT2	2.0139012717852016	110145888	58
chr1	AMPD2	1.0538214660599272	110158725	86
chr1	GSTM4	1.3310924976981382	110198702	87
chr1	GSTM2	0.9791541361342277	110210643	80
chr1	GSTM1	0.7907263272151237	110230435	52
chr1	GSTM5	2.187248364640391	110254863	498
chr1	GSTM3	0.5535296287019922	110276553	26
chr1	EPS8L3	0.6318842627023316	110292701	53
chr1	CSF1	1.537495687845137	110452863	479
chr1	AHCYL1	1.8426641379027198	110527307	205
chr1	STRIP1	2.1389868162230594	110574198	204
chr1	ALX3	2.2267973934030967	110602615	52
chr1	UBL4B	1.46238866066797	110655061	179
chr1	SLC6A17	1.1877646717486705	110693107	241
chr1	KCNC4	2.032318199335113	110753964	500
chr1	RBM15	1.172343231285877	110881127	187
chr1	SLC16A4	1.165013746576329	110905469	145
chr1	LAMTOR5	1.918713915467861	110943870	125
chr1	PROK1	1.6060722401093377	110993821	279
chr1	KCNA10	1.422112001056155	111059838	329
chr1	KCNA2	2.2052959055001384	111136201	356
chr1	KCNA3	2.2499685881051885	111214309	503
chr1	CD53	1.6799680169510358	111415774	800
chr1	LRIF1	2.3398643323613304	111489806	498
chr1	DRAM2	1.8609746057565917	111659954	426
chr1	CEPT1	1.5095554952546442	111682248	148
chr1	DENND2D	0.9240116694142165	111729795	65
chr1	CHI3L2	1.5089101755320795	111743392	378
chr1	CHIA	1.626584066254992	111833483	510
chr1	PIFO	1.739098995682951	111888909	345
chr1	OVGP1	1.729439941590132	111956935	231
chr1	WDR77	1.8937682938960707	111982511	44
chr1	ATP5F1	2.0910750117476353	111991485	68
chr1	C1orf162	1.9850051045672035	112016413	41
chr1	ADORA3	1.7548329311779207	112025969	301
chr1	RAP1A	1.87843687317576	112084839	660
chr1	FAM212B	1.7194056966884836	112223251	396
chr1	DDX20	0.7144224393901246	112297866	78
chr1	KCND3	2.059705699574656	112313283	2015
chr1	CTTNBP2NL	2.449973549051183	112938802	1187
chr1	WNT2B	1.3898606637956021	113009162	243
chr1	ST7L	1.6423585913658256	113066139	363
chr1	CAPZA1	2.254004480987353	113161794	166
chr1	MOV10	1.521453704619277	113215762	90
chr1	RHOC	0.676634441032476	113243727	6
chr1	RP11-426L16.10	1.6931719626442008	113245235	30
chr1	PPM1J	1.5948329962437169	113252615	26
chr1	FAM19A3	2.2566031351534073	113263040	429
chr1	SLC16A1	1.732509123758371	113454468	664
chr1	LRIG2	2.730617830797518	113615830	978
chr1	MAGI3	2.294959491215223	113933370	1501
chr1	PHTF1	1.1249451063074125	114239452	204
chr1	RSBN1	0.973474906663298	114304453	134
chr1	PTPN22	1.1492092282254562	114356432	197
chr1	BCL2L15	0.9933286256566853	114420789	55
chr1	AP4B1	1.226152875012348	114437369	46
chr1	DCLRE1B	0.9405312511959798	114447762	48
chr1	HIPK1	0.7759955599624814	114471813	165
chr1	OLFML3	1.505505898164162	114522062	251
chr1	SYT6	3.2953588188517413	114631912	1277
chr1	TRIM33	2.201869576569937	114935398	1243
chr1	BCAS2	1.454666900880886	115110177	183
chr1	DENND2C	2.026028402378396	115125468	377
chr1	AMPD1	1.2043333605153292	115215718	130
chr1	NRAS	1.3744467984611928	115247089	44
chr1	CSDE1	1.7312418894304835	115259533	172
chr1	SIKE1	1.5011548348908406	115312099	191
chr1	SYCP1	1.6415245263337503	115397423	734
chr1	TSHB	1.8791728042080313	115572414	175
chr1	TSPAN2	1.6346168574655255	115590631	738
chr1	NGF	3.880480182131805	115828538	1623
chr1	VANGL1	1.6981044499483322	116184573	931
chr1	CASQ2	1.9225630491991814	116242627	621
chr1	NHLH2	1.5835642084175896	116378997	582
chr1	SLC22A15	1.894278680224354	116519118	710
chr1	MAB21L3	2.3177465892435576	116654375	872
chr1	ATP1A1	1.6440793810917864	116915289	635
chr1	AL136376.1	0.9566495129393432	116915889	36
chr1	CD58	1.6989222345702983	117057156	257
chr1	IGSF3	3.0218537347666854	117117030	254
chr1	C1orf137	1.1314919244451185	117236733	159
chr1	CD2	2.1495485978578572	117297006	369
