chromosome	start	end	strand	gene_id	gene_symbol	numSnps	pvalue	Status
chr1	21046224	21059330	-	400745	SH2D5	222	5.40817586E-1	DAVIES_SUCCESS
chr1	21069170	21113799	-	50809	HP1BP3	214	7.58474871E-1	DAVIES_SUCCESS
chr1	21132784	21503381	-	8672	EIF4G3	521	8.94748115E-1	DAVIES_SUCCESS
chr1	21543739	21672034	-	1889	ECE1	531	8.57297898E-2	DAVIES_SUCCESS
chr1	21619782	21626362	+	100506801	LOC100506801	254	4.29714122E-1	DAVIES_SUCCESS
chr1	21766582	21811393	+	84224	NBPF3	423	2.78277149E-1	DAVIES_SUCCESS
chr1	21835857	21904905	+	249	ALPL	524	7.37441299E-1	DAVIES_SUCCESS
chr1	21922707	21995856	-	5909	RAP1GAP	483	7.63436304E-1	DAVIES_SUCCESS
chr1	22004791	22109688	-	84196	USP48	508	7.36541364E-1	DAVIES_SUCCESS
chr1	22138757	22151714	+	401944	LDLRAD2	257	9.07908599E-1	DAVIES_SUCCESS
chr1	22148736	22263750	-	3339	HSPG2	539	9.52570465E-1	DAVIES_SUCCESS
chr1	22303417	22333141	+	23436	CELA3B	422	4.29003283E-1	DAVIES_SUCCESS
chr1	22328148	22339035	+	10136	CELA3A	383	3.54468344E-1	DAVIES_SUCCESS
chr1	22351706	22357715	+	29092	LINC00339	308	2.57049258E-1	DAVIES_SUCCESS
chr1	22379119	22419436	+	998	CDC42	322	2.48133696E-1	DAVIES_SUCCESS
chr1	22443797	22470385	-	54361	WNT4	304	3.05352509E-1	DAVIES_SUCCESS
chr1	22778343	22857650	+	9923	ZBTB40	275	2.71875262E-1	DAVIES_SUCCESS
chr1	22890003	22930087	+	2046	EPHA8	328	7.35855635E-1	DAVIES_SUCCESS
chr1	22963117	22966175	+	712	C1QA	254	7.52282153E-1	DAVIES_SUCCESS
chr1	22970117	22974603	+	714	C1QC	243	7.03352881E-1	DAVIES_SUCCESS
chr1	22979681	22988029	+	713	C1QB	227	6.81911961E-1	DAVIES_SUCCESS
chr1	23037330	23241823	+	2048	EPHB2	517	5.43590302E-1	DAVIES_SUCCESS
chr1	23046009	23046091	+	100616391	MIR4684	144	3.17626793E-1	DAVIES_SUCCESS
chr1	23189651	23189719	-	100422914	MIR4253	177	5.63319087E-1	DAVIES_SUCCESS
chr1	23337326	23342343	-	729059	LOC729059	143	2.28520826E-1	DAVIES_SUCCESS
chr1	23345940	23410184	+	23028	KDM1A	202	2.42865298E-1	DAVIES_SUCCESS
chr1	23370797	23370865	+	100422866	MIR3115	112	2.72571295E-1	DAVIES_SUCCESS
chr1	23410515	23504301	-	7798	LUZP1	345	4.20981952E-1	DAVIES_SUCCESS
chr1	23518387	23521222	-	3352	HTR1D	253	4.75947389E-1	DAVIES_SUCCESS
chr1	23636275	23670853	-	10236	HNRNPR	164	5.81051223E-1	DAVIES_SUCCESS
chr1	23685940	23696357	-	80818	ZNF436	142	5.71816421E-1	DAVIES_SUCCESS
chr1	23695463	23698330	+	148898	C1orf213	140	5.39894445E-1	DAVIES_SUCCESS
chr1	23707554	23751261	-	6920	TCEA3	196	6.11800095E-1	DAVIES_SUCCESS
chr1	23755055	23811057	-	55616	ASAP3	214	2.07418874E-1	DAVIES_SUCCESS
chr1	23832919	23857712	-	1870	E2F2	200	2.06875479E-1	DAVIES_SUCCESS
chr1	23884420	23886285	-	3399	ID3	151	1.9477566E-1	DAVIES_SUCCESS
chr1	23907984	23967056	+	259283	MDS2	263	7.46472965E-1	DAVIES_SUCCESS
chr1	24018268	24022915	+	6135	RPL11	154	1.49583028E-1	DAVIES_SUCCESS
chr1	24069855	24088549	+	6924	TCEB3	103	3.6383198E-2	DAVIES_SUCCESS
chr1	24086871	24104787	-	100506963	LOC100506963	98	3.3176118E-2	DAVIES_SUCCESS
chr1	24104875	24114722	+	57095	PITHD1	79	7.41911531E-2	DAVIES_SUCCESS
chr1	24117645	24122029	+	11313	LYPLA2	82	8.4580779E-2	DAVIES_SUCCESS
chr1	24122088	24127294	-	2582	GALE	81	8.40332721E-2	DAVIES_SUCCESS
chr1	24128366	24165110	-	3155	HMGCL	240	1.67176594E-1	DAVIES_SUCCESS
chr1	24171571	24194859	-	2517	FUCA1	304	2.99661108E-1	DAVIES_SUCCESS
chr1	24200459	24239817	-	1269	CNR2	284	3.45835899E-1	DAVIES_SUCCESS
chr1	24255559	24255637	+	100616492	MIR378F	150	9.595055E-1	DAVIES_SUCCESS
chr1	24286300	24289949	+	55629	PNRC2	8	2.76988641E-1	DAVIES_SUCCESS
chr1	24292936	24306953	-	10772	SRSF10	7	4.39786589E-1	DAVIES_SUCCESS
chr1	24382530	24438665	-	127294	MYOM3	358	6.6894101E-1	DAVIES_SUCCESS
chr1	24446260	24469775	-	58985	IL22RA1	307	2.77483636E-1	DAVIES_SUCCESS
chr1	24480646	24513765	-	163702	IFNLR1	316	3.33194383E-1	DAVIES_SUCCESS
chr1	24526729	24538180	+	284632	LOC284632	265	3.21932327E-1	DAVIES_SUCCESS
chr1	24645811	24690970	+	57822	GRHL3	334	5.6907831E-1	DAVIES_SUCCESS
chr1	24683488	24741587	-	90529	STPG1	354	6.3615237E-1	DAVIES_SUCCESS
chr1	24742244	24799473	+	57185	NIPAL3	339	5.28192304E-1	DAVIES_SUCCESS
chr1	24822822	24828850	-	100750325	RCAN3AS	191	3.77132159E-1	DAVIES_SUCCESS
chr1	24828840	24863510	+	11123	RCAN3	347	3.32441959E-1	DAVIES_SUCCESS
chr1	24882566	24935818	+	400746	NCMAP	355	3.7266978E-1	DAVIES_SUCCESS
chr1	24969593	24999772	+	10250	SRRM1	160	1.13727762E-1	DAVIES_SUCCESS
chr1	25071759	25170815	+	25932	CLIC4	287	4.22222275E-3	DAVIES_SUCCESS
chr1	25226001	25291612	-	864	RUNX3	399	1.49125948E-3	DAVIES_SUCCESS
chr1	25548766	25559013	-	25949	SYF2	55	3.63795024E-1	DAVIES_SUCCESS
chr1	25568739	25664656	-	57035	C1orf63	75	2.32649087E-1	DAVIES_SUCCESS
chr1	25598980	25656936	+	6007	RHD	58	1.9340852E-1	DAVIES_SUCCESS
chr1	25664788	25688852	+	23585	TMEM50A	65	1.2825582E-1	DAVIES_SUCCESS
chr1	25688739	25756683	-	6006	RHCE	144	8.20606003E-2	DAVIES_SUCCESS
chr1	25757387	25826698	+	55219	TMEM57	177	7.60575201E-2	DAVIES_SUCCESS
chr1	25870075	25895377	+	26119	LDLRAP1	107	2.11820045E-1	DAVIES_SUCCESS
chr1	25943958	26111258	+	57134	MAN1C1	334	1.41237272E-1	DAVIES_SUCCESS
chr1	26126666	26144713	+	57190	SEPN1	231	3.40384113E-2	DAVIES_SUCCESS
chr1	26146396	26159433	+	56181	MTFR1L	201	2.93355345E-2	DAVIES_SUCCESS
chr1	26146444	26150097	-	646471	LOC646471	190	2.85826535E-2	DAVIES_SUCCESS
chr1	26160496	26185848	-	79000	AUNIP	206	3.1997195E-2	DAVIES_SUCCESS
chr1	26187974	26197744	-	164091	PAQR7	161	2.61103566E-2	DAVIES_SUCCESS
chr1	26210676	26233368	-	3925	STMN1	184	8.23567475E-2	DAVIES_SUCCESS
chr1	26232852	26232945	-	100500808	MIR3917	129	4.03628906E-1	DAVIES_SUCCESS
chr1	26286257	26324648	-	5051	PAFAH2	226	9.11392943E-1	DAVIES_SUCCESS
chr1	26348270	26362954	+	2134	EXTL1	206	5.45509908E-1	DAVIES_SUCCESS
chr1	26364513	26372604	-	7780	SLC30A2	176	4.79057553E-1	DAVIES_SUCCESS
chr1	26377795	26394125	-	84676	TRIM63	208	3.77615643E-1	DAVIES_SUCCESS
chr1	26437655	26452039	+	149420	PDIK1L	220	2.86171556E-1	DAVIES_SUCCESS
chr1	26485510	26489119	+	79927	FAM110D	228	3.18396455E-1	DAVIES_SUCCESS
chr1	26496387	26497364	+	51042	ZNF593	245	3.16459256E-1	DAVIES_SUCCESS
chr1	26503980	26516375	+	10256	CNKSR1	297	3.13871683E-1	DAVIES_SUCCESS
chr1	26517118	26529033	+	378807	CATSPER4	318	2.16999551E-1	DAVIES_SUCCESS
chr1	26560692	26605299	+	64793	CEP85	454	6.4419836E-2	DAVIES_SUCCESS
chr1	26606212	26608013	+	83442	SH3BGRL3	312	4.67858719E-2	DAVIES_SUCCESS
chr1	26608772	26644756	-	91544	UBXN11	413	5.09524713E-2	DAVIES_SUCCESS
chr1	26644410	26647014	+	1043	CD52	317	5.08873474E-2	DAVIES_SUCCESS
chr1	26648349	26680621	-	55057	AIM1L	397	6.2215685E-2	DAVIES_SUCCESS
chr1	26688124	26699266	-	257101	ZNF683	313	9.94570861E-2	DAVIES_SUCCESS
chr1	26737268	26756219	+	79727	LIN28A	230	2.98868742E-2	DAVIES_SUCCESS
chr1	26758772	26797795	+	79947	DHDDS	237	7.75358367E-3	DAVIES_SUCCESS
chr1	26798901	26803133	+	3151	HMGN2	149	2.44617799E-3	DAVIES_SUCCESS
chr1	26856248	26901520	+	6195	RPS6KA1	190	1.0063763E-2	DAVIES_SUCCESS
chr1	26881032	26881084	+	100302190	MIR1976	146	2.54176736E-2	DAVIES_SUCCESS
chr1	27022521	27108601	+	8289	ARID1A	186	1.7281343E-1	DAVIES_SUCCESS
chr1	27114453	27124894	+	55650	PIGV	107	1.37021351E-1	DAVIES_SUCCESS
chr1	27153200	27182211	+	84243	ZDHHC18	137	8.30657241E-2	DAVIES_SUCCESS
chr1	27189632	27190947	+	2810	SFN	129	7.36031569E-2	DAVIES_SUCCESS
chr1	27205872	27216869	-	54707	GPN2	137	8.50314384E-2	DAVIES_SUCCESS
chr1	27216978	27226962	-	63906	GPATCH3	136	9.37899853E-2	DAVIES_SUCCESS
chr1	27237974	27240567	-	8431	NR0B2	118	1.14077576E-1	DAVIES_SUCCESS
chr1	27248212	27273362	+	10726	NUDC	126	1.38969064E-1	DAVIES_SUCCESS
chr1	27276046	27286901	-	126695	C1orf172	93	2.31184329E-1	DAVIES_SUCCESS
chr1	27320194	27327377	+	388610	TRNP1	64	5.53970165E-1	DAVIES_SUCCESS
chr1	27331510	27339333	-	115572	FAM46B	68	6.9599196E-1	DAVIES_SUCCESS
chr1	27425299	27481621	-	6548	SLC9A1	225	8.60978762E-1	DAVIES_SUCCESS
chr1	27561006	27635124	+	23038	WDTC1	132	7.53128425E-1	DAVIES_SUCCESS
chr1	27648635	27662891	+	84065	TMEM222	82	5.04994747E-1	DAVIES_SUCCESS
chr1	27650364	27653016	+	644961	LOC644961	70	4.39418014E-1	DAVIES_SUCCESS
chr1	27668482	27680423	+	84958	SYTL1	84	5.86625021E-1	DAVIES_SUCCESS
chr1	27681669	27693337	-	9064	MAP3K6	88	6.52436931E-1	DAVIES_SUCCESS
chr1	27695600	27701315	-	8547	FCN3	91	6.65579371E-1	DAVIES_SUCCESS
chr1	27705595	27709805	-	388611	CD164L2	94	6.71419488E-1	DAVIES_SUCCESS
chr1	27719147	27722317	+	2827	GPR3	89	6.55512087E-1	DAVIES_SUCCESS
chr1	27730733	27816678	-	10163	WASF2	195	7.82798213E-1	DAVIES_SUCCESS
chr1	27860755	27930361	-	27245	AHDC1	98	6.81922616E-1	DAVIES_SUCCESS
chr1	27938800	27961727	-	2268	FGR	37	1.65671323E-1	DAVIES_SUCCESS
chr1	27992571	27998724	-	2537	IFI6	36	5.31740925E-2	DAVIES_SUCCESS
chr1	28052489	28089423	+	199870	FAM76A	20	9.69482463E-2	DAVIES_SUCCESS
chr1	28099693	28150963	+	23673	STX12	30	4.73416758E-1	DAVIES_SUCCESS
chr1	28157251	28178183	+	5511	PPP1R8	90	2.0011221E-1	DAVIES_SUCCESS
chr1	28160911	28161077	+	677774	SCARNA1	51	1.21539361E-1	DAVIES_SUCCESS
chr1	28199054	28213193	+	9473	THEMIS2	212	3.98911488E-2	DAVIES_SUCCESS
chr1	28218048	28241236	-	6118	RPA2	265	2.97586113E-2	DAVIES_SUCCESS
chr1	28261503	28285663	+	27293	SMPDL3B	261	2.01375215E-2	DAVIES_SUCCESS
chr1	28286503	28294604	+	55113	XKR8	218	8.85693242E-3	DAVIES_SUCCESS
chr1	28296854	28415148	-	2140	EYA3	360	7.63345244E-3	DAVIES_SUCCESS
chr1	28473676	28520447	-	5724	PTAFR	232	7.45902625E-2	DAVIES_SUCCESS
chr1	28526789	28559542	-	22826	DNAJC8	224	6.54335103E-2	DAVIES_SUCCESS
chr1	28562601	28564616	+	93974	ATPIF1	217	6.44100315E-2	DAVIES_SUCCESS
chr1	28585962	28609002	+	83667	SESN2	231	4.7859408E-2	DAVIES_SUCCESS
chr1	28655512	28662478	+	54797	MED18	210	2.69801619E-2	DAVIES_SUCCESS
chr1	28696092	28826881	+	65979	PHACTR4	367	2.82373868E-2	DAVIES_SUCCESS
chr1	28832454	28865708	+	1104	RCC1	120	3.14585026E-2	DAVIES_SUCCESS
chr1	28879528	28905057	+	54952	TRNAU1AP	125	4.43846206E-2	DAVIES_SUCCESS
chr1	28905049	28908383	-	85028	SNHG12	97	5.14046398E-2	DAVIES_SUCCESS
chr1	28905254	28905334	-	692212	SNORD99	96	5.13749959E-2	DAVIES_SUCCESS
chr1	28906275	28906405	-	677838	SNORA61	95	5.14652607E-2	DAVIES_SUCCESS
chr1	28906892	28907024	-	677825	SNORA44	95	5.14652607E-2	DAVIES_SUCCESS
chr1	28907431	28907565	-	692073	SNORA16A	96	5.14949331E-2	DAVIES_SUCCESS
chr1	28918711	28921088	+	115273	RAB42	94	5.00755148E-2	DAVIES_SUCCESS
chr1	28929608	28969604	-	6883	TAF12	136	6.19498353E-2	DAVIES_SUCCESS
chr1	28975111	28975246	+	26824	RNU11	94	1.01969484E-1	DAVIES_SUCCESS
chr1	28995239	29042115	+	10691	GMEB1	152	2.02902397E-1	DAVIES_SUCCESS
chr1	29063132	29096287	+	51441	YTHDF2	160	4.42639744E-1	DAVIES_SUCCESS
chr1	29138653	29190208	+	4985	OPRD1	332	1.94432107E-1	DAVIES_SUCCESS
chr1	29213602	29446558	+	2035	EPB41	590	3.41801436E-1	DAVIES_SUCCESS
chr1	29445936	29450421	-	399474	TMEM200B	153	4.40038823E-1	DAVIES_SUCCESS
chr1	29474249	29508637	-	6429	SRSF4	235	5.01533335E-1	DAVIES_SUCCESS
chr1	29519384	29557454	-	51102	MECR	222	4.94899068E-1	DAVIES_SUCCESS
chr1	29563027	29653325	+	10076	PTPRU	343	2.62021245E-1	DAVIES_SUCCESS
chr1	31184123	31196432	-	4146	MATN1	307	6.89838939E-1	DAVIES_SUCCESS
chr1	31191618	31199593	+	100129196	MATN1-AS1	314	6.78816456E-1	DAVIES_SUCCESS
chr1	31205314	31230683	-	7805	LAPTM5	339	6.82438961E-1	DAVIES_SUCCESS
chr1	31212002	31212079	-	100616164	MIR4420	274	6.5317164E-1	DAVIES_SUCCESS
chr1	31342312	31381480	-	9672	SDC3	295	8.26245471E-1	DAVIES_SUCCESS
chr1	31404352	31538763	-	9698	PUM1	427	6.79126781E-1	DAVIES_SUCCESS
chr1	31408535	31422052	-	692234	SNORD103A	156	7.37704337E-1	DAVIES_SUCCESS
chr1	31441009	31441084	-	692200	SNORD85	126	5.87084529E-1	DAVIES_SUCCESS
chr1	31652591	31712734	-	79570	NKAIN1	374	1.20483888E-1	DAVIES_SUCCESS
chr1	31732414	31769644	-	9410	SNRNP40	322	2.60882533E-2	DAVIES_SUCCESS
chr1	31769841	31837780	+	51538	ZCCHC17	348	3.18227756E-2	DAVIES_SUCCESS
chr1	31838099	31845923	-	2170	FABP3	225	4.94554583E-2	DAVIES_SUCCESS
chr1	31882411	31907527	+	347735	SERINC2	322	5.56872327E-2	DAVIES_SUCCESS
chr1	31971838	31974167	+	149086	LOC149086	269	1.58032297E-1	DAVIES_SUCCESS
chr1	31984035	31989846	+	284551	LOC284551	271	1.93083009E-1	DAVIES_SUCCESS
chr1	32042085	32053287	+	64129	TINAGL1	206	4.46822863E-1	DAVIES_SUCCESS
chr1	32083300	32098119	+	3061	HCRTR1	177	6.28707509E-1	DAVIES_SUCCESS
chr1	32095462	32110838	-	553115	PEF1	166	5.663744E-1	DAVIES_SUCCESS
chr1	32117847	32169768	-	1307	COL16A1	197	4.00636143E-1	DAVIES_SUCCESS
chr1	32192717	32229648	-	576	BAI2	119	3.04306433E-1	DAVIES_SUCCESS
chr1	32224260	32224336	-	100423028	MIR4254	73	4.3171291E-1	DAVIES_SUCCESS
chr1	32256024	32281580	-	90853	SPOCD1	151	4.20191398E-1	DAVIES_SUCCESS
chr1	32372021	32403988	-	8073	PTP4A2	120	4.40630705E-1	DAVIES_SUCCESS
chr1	32479294	32526460	+	10657	KHDRBS1	64	7.76839849E-1	DAVIES_SUCCESS
chr1	32538502	32568467	+	55116	TMEM39B	71	9.65203687E-1	DAVIES_SUCCESS
chr1	32573643	32642168	+	23633	KPNA6	121	9.76702357E-1	DAVIES_SUCCESS
chr1	32645344	32663886	+	200081	TXLNA	87	9.73017955E-1	DAVIES_SUCCESS
chr1	32666201	32670991	+	79140	CCDC28B	76	9.74249446E-1	DAVIES_SUCCESS
chr1	32671235	32674288	+	55721	IQCC	77	9.7101031E-1	DAVIES_SUCCESS
chr1	32674694	32681797	+	149069	DCDC2B	74	9.718924E-1	DAVIES_SUCCESS
chr1	32680077	32687926	-	56063	TMEM234	70	9.68449096E-1	DAVIES_SUCCESS
chr1	32687184	32697205	+	8668	EIF3I	68	9.75345474E-1	DAVIES_SUCCESS
chr1	32697260	32707311	-	339483	MTMR9LP	67	9.53012731E-1	DAVIES_SUCCESS
chr1	32712817	32714461	+	84734	FAM167B	55	9.39978383E-1	DAVIES_SUCCESS
chr1	32716839	32751766	+	3932	LCK	54	9.39820179E-1	DAVIES_SUCCESS
chr1	32757707	32799224	+	3065	HDAC1	18	8.68209919E-1	DAVIES_SUCCESS
chr1	32799429	32801840	-	65108	MARCKSL1	9	7.94725585E-1	DAVIES_SUCCESS
chr1	32826870	32827844	-	100128071	FAM229A	10	8.44556377E-1	DAVIES_SUCCESS
chr1	32827861	32829924	+	81629	TSSK3	11	8.34931262E-1	DAVIES_SUCCESS
chr1	32830704	32860062	-	55108	BSDC1	46	6.56493885E-1	DAVIES_SUCCESS
chr1	32930657	33071542	+	653121	ZBTB8A	280	6.30064754E-1	DAVIES_SUCCESS
chr1	33065772	33116185	-	339487	ZBTB8OS	120	6.91218837E-1	DAVIES_SUCCESS
chr1	33116748	33151812	+	5928	RBBP4	67	8.94824795E-1	DAVIES_SUCCESS
chr1	33145506	33168361	-	81493	SYNC	75	8.13195701E-1	DAVIES_SUCCESS
chr1	33207511	33240571	+	57648	KIAA1522	156	4.54766012E-1	DAVIES_SUCCESS
chr1	33240839	33283633	-	8565	YARS	179	3.65141451E-1	DAVIES_SUCCESS
chr1	33283042	33324480	+	64766	S100PBP	162	3.8054139E-1	DAVIES_SUCCESS
chr1	33327868	33338082	-	252995	FNDC5	110	4.93079891E-1	DAVIES_SUCCESS
chr1	33352097	33360247	+	3208	HPCA	120	6.60303951E-1	DAVIES_SUCCESS
chr1	33360195	33366953	-	113452	TMEM54	120	6.9758658E-1	DAVIES_SUCCESS
chr1	33402049	33430286	-	127544	RNF19B	155	7.39541083E-1	DAVIES_SUCCESS
chr1	33473540	33502512	-	204	AK2	141	6.86166108E-1	DAVIES_SUCCESS
chr1	33546713	33586131	+	113451	ADC	140	5.85041048E-1	DAVIES_SUCCESS
chr1	33611002	33647671	-	55223	TRIM62	170	6.9725416E-1	DAVIES_SUCCESS
chr1	33722173	33766320	+	149076	ZNF362	210	2.87143956E-1	DAVIES_SUCCESS
chr1	33772366	33786699	-	127550	A3GALT2	189	1.68679214E-1	DAVIES_SUCCESS
chr1	33789223	33896615	-	1912	PHC2	455	2.01286733E-1	DAVIES_SUCCESS
chr1	33797993	33798093	-	100500853	MIR3605	196	1.35946202E-1	DAVIES_SUCCESS
chr1	33938231	33961995	+	7579	ZSCAN20	289	5.24138086E-1	DAVIES_SUCCESS
chr1	33979608	34631443	-	114784	CSMD2	1516	1.16230991E-1	DAVIES_SUCCESS
chr1	34326075	34330392	+	127540	HMGB4	266	1.68556806E-1	DAVIES_SUCCESS
chr1	34334556	34351059	+	402779	LOC402779	269	1.70080628E-1	DAVIES_SUCCESS
chr1	34632623	34684731	+	84970	C1orf94	359	3.16758072E-1	DAVIES_SUCCESS
chr1	35220647	35224113	+	2709	GJB5	296	9.52343714E-1	DAVIES_SUCCESS
chr1	35225341	35229325	+	127534	GJB4	291	9.55193767E-1	DAVIES_SUCCESS
chr1	35246789	35251967	+	2707	GJB3	310	8.76925322E-1	DAVIES_SUCCESS
chr1	35258170	35261348	+	2701	GJA4	326	8.76388625E-1	DAVIES_SUCCESS
chr1	35315962	35325417	-	113444	SMIM12	271	5.67450572E-1	DAVIES_SUCCESS
chr1	35331036	35370984	-	58512	DLGAP3	241	6.42925099E-1	DAVIES_SUCCESS
chr1	35441299	35450948	-	653160	LOC653160	15	4.18192449E-1	DAVIES_SUCCESS
chr1	35447126	35450948	-	100506144	ZMYM6NB	14	3.83365856E-1	DAVIES_SUCCESS
chr1	35449367	35497569	-	9204	ZMYM6	20	4.18425682E-1	DAVIES_SUCCESS
chr1	35544971	35581455	+	79830	ZMYM1	80	5.55612128E-1	DAVIES_SUCCESS
chr1	35649200	35658743	-	6421	SFPQ	87	7.99319165E-1	DAVIES_SUCCESS
chr1	35734567	35887545	+	9202	ZMYM4	58	8.30617837E-1	DAVIES_SUCCESS
chr1	35899090	36023551	-	79932	KIAA0319L	49	8.41376757E-1	DAVIES_SUCCESS
chr1	36023392	36032380	+	23154	NCDN	23	5.93360623E-1	DAVIES_SUCCESS
chr1	36035412	36107445	-	5690	PSMB2	44	6.05505583E-1	DAVIES_SUCCESS
chr1	36038970	36060927	+	339488	TFAP2E	28	5.44789159E-1	DAVIES_SUCCESS
chr1	36179476	36184790	-	127703	C1orf216	69	8.80324337E-1	DAVIES_SUCCESS
chr1	36197712	36235551	-	63967	CLSPN	106	9.79931447E-1	DAVIES_SUCCESS
chr1	36273827	36323490	+	192670	AGO4	102	9.93689699E-1	DAVIES_SUCCESS
chr1	36335408	36389899	+	26523	AGO1	89	9.53545785E-1	DAVIES_SUCCESS
chr1	36396318	36522063	+	192669	AGO3	129	9.46618951E-1	DAVIES_SUCCESS
chr1	36549675	36553876	+	27285	TEKT2	92	7.95196903E-1	DAVIES_SUCCESS
chr1	36554452	36559533	+	54936	ADPRHL2	94	7.89102186E-1	DAVIES_SUCCESS
chr1	36560843	36565850	-	1296	COL8A2	102	7.55044501E-1	DAVIES_SUCCESS
chr1	36602169	36621654	-	27095	TRAPPC3	117	6.57792494E-1	DAVIES_SUCCESS
chr1	36621802	36646441	+	55700	MAP7D1	117	6.17395304E-1	DAVIES_SUCCESS
chr1	36690016	36770957	+	9967	THRAP3	148	3.08552877E-1	DAVIES_SUCCESS
chr1	36771993	36790484	+	79729	SH3D21	111	2.69697913E-1	DAVIES_SUCCESS
chr1	36787631	36789755	-	55194	EVA1B	97	2.59128571E-1	DAVIES_SUCCESS
chr1	36805224	36851485	-	83931	STK40	307	6.46192474E-1	DAVIES_SUCCESS
chr1	36859030	36863493	-	84967	LSM10	295	7.19088385E-1	DAVIES_SUCCESS
chr1	36883506	36916086	-	127700	OSCP1	377	5.36010283E-1	DAVIES_SUCCESS
chr1	36921361	36930040	-	64960	MRPS15	297	4.29899245E-1	DAVIES_SUCCESS
chr1	36931643	36948915	-	1441	CSF3R	275	4.04566996E-1	DAVIES_SUCCESS
chr1	37261127	37499844	-	2899	GRIK3	530	1.28457963E-1	DAVIES_SUCCESS
chr1	37627163	37627235	+	100422898	MIR4255	249	9.23953195E-1	DAVIES_SUCCESS
chr1	37920479	37940044	-	728431	LOC728431	326	7.65442448E-1	DAVIES_SUCCESS
chr1	37940118	37949978	+	80149	ZC3H12A	257	6.23635855E-1	DAVIES_SUCCESS
chr1	37955560	37980420	-	64769	MEAF6	272	4.19113904E-1	DAVIES_SUCCESS
chr1	37966535	37966595	-	100847010	MIR5581	216	3.70387198E-1	DAVIES_SUCCESS
chr1	38000049	38019945	-	79753	SNIP1	246	1.91272785E-1	DAVIES_SUCCESS
chr1	38022519	38032458	+	7802	DNALI1	202	1.74804253E-1	DAVIES_SUCCESS
chr1	38032412	38061586	-	29889	GNL2	223	2.00217509E-1	DAVIES_SUCCESS
chr1	38076950	38100595	-	284654	RSPO1	204	5.53546682E-2	DAVIES_SUCCESS
chr1	38147241	38157888	-	54955	C1orf109	273	1.58368756E-5	DAVIES_SUCCESS
chr1	38158072	38175391	+	55143	CDCA8	326	7.14891401E-5	DAVIES_SUCCESS
chr1	38179552	38230824	-	284656	EPHA10	376	2.58349789E-4	DAVIES_SUCCESS
chr1	38259773	38267278	+	149175	MANEAL	196	5.77627759E-1	DAVIES_SUCCESS
chr1	38268613	38273865	-	79693	YRDC	171	5.0933884E-1	DAVIES_SUCCESS
chr1	38273472	38275126	+	127687	C1orf122	146	4.34232416E-1	DAVIES_SUCCESS
chr1	38275238	38325292	-	4520	MTF1	217	3.26851725E-1	DAVIES_SUCCESS
chr1	38326368	38412729	-	3633	INPP5B	296	2.32625238E-1	DAVIES_SUCCESS
chr1	38422651	38455761	-	10946	SF3A3	208	2.26264502E-1	DAVIES_SUCCESS
chr1	38462441	38471187	-	2275	FHL3	146	1.17017763E-1	DAVIES_SUCCESS
chr1	38478383	38490497	+	51118	UTP11L	145	1.61714088E-1	DAVIES_SUCCESS
chr1	38509522	38512450	-	5453	POU3F1	112	1.6419412E-1	DAVIES_SUCCESS
chr1	38554902	38555001	+	100500801	MIR3659	124	7.8487908E-2	DAVIES_SUCCESS
chr1	38674705	38680439	-	339442	LOC339442	204	6.27250659E-1	DAVIES_SUCCESS
chr1	39303868	39340166	-	64121	RRAGC	289	8.56611132E-1	DAVIES_SUCCESS
chr1	39328161	39347298	-	100527950	GJA9-MYCBP	274	6.82840561E-1	DAVIES_SUCCESS
chr1	39351478	39407456	-	54933	RHBDL2	353	1.67623004E-1	DAVIES_SUCCESS
chr1	39456915	39471737	+	79647	AKIRIN1	322	2.28540284E-2	DAVIES_SUCCESS
chr1	39491966	39500308	+	4725	NDUFS5	307	3.34714078E-2	DAVIES_SUCCESS
chr1	39547088	39952810	+	23499	MACF1	598	5.63382302E-1	DAVIES_SUCCESS
chr1	39875175	39882154	+	643314	KIAA0754	85	7.02484369E-1	DAVIES_SUCCESS
chr1	39957317	39995541	+	353500	BMP8A	200	9.72085684E-1	DAVIES_SUCCESS
chr1	39987951	40025370	-	728448	PPIEL	231	9.81607245E-1	DAVIES_SUCCESS
chr1	40026484	40042521	-	8761	PABPC4	220	9.6584452E-1	DAVIES_SUCCESS
chr1	40033045	40033182	-	677834	SNORA55	200	9.67743267E-1	DAVIES_SUCCESS
chr1	40089102	40105348	-	26508	HEYL	291	7.09205833E-1	DAVIES_SUCCESS
chr1	40124792	40137710	-	84618	NT5C1A	313	5.76206014E-1	DAVIES_SUCCESS
chr1	40144644	40157089	-	51440	HPCAL4	309	2.66372711E-1	DAVIES_SUCCESS
chr1	40204516	40229586	+	10450	PPIE	303	5.28665395E-2	DAVIES_SUCCESS
chr1	40223902	40254533	-	656	BMP8B	309	6.45323347E-2	DAVIES_SUCCESS
chr1	40235196	40237020	-	64064	OXCT2	228	3.41090245E-2	DAVIES_SUCCESS
chr1	40306705	40349177	-	54802	TRIT1	256	4.56609429E-1	DAVIES_SUCCESS
chr1	40361095	40367687	-	4610	MYCL1	168	2.94915449E-1	DAVIES_SUCCESS
chr1	40420783	40435628	+	84879	MFSD2A	204	2.20539574E-1	DAVIES_SUCCESS
chr1	40506254	40538321	+	10487	CAP1	372	4.57681763E-1	DAVIES_SUCCESS
